Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180729131702-3383-R05-C04	349	195276	559.530	18.623	255	255	142680.172
20180723111937-7280-R05-C05	37	22138	598.324	2.111	255	255	152572.703
20180723111937-7281-R05-C05	42	24721	588.595	2.358	255	255	150091.786
20180723111937-7282-R05-C05	46	23672	514.609	2.258	254.991	255	131219.674
20180723111937-7283-R05-C05	43	23234	540.326	2.216	255	255	137783.023
20180723111937-7284-R05-C05	39	25541	654.897	2.436	255	255	166998.846
20180723111937-7285-R05-C05	46	26122	567.870	2.491	255	255	144806.739
20180723111937-7286-R05-C05	47	25111	534.277	2.395	255	255	136240.532
20180723111937-7287-R05-C05	47	25950	552.128	2.475	255	255	140792.553
20180723111937-7288-R05-C05	44	23556	535.364	2.246	255	255	136517.727
20180723170240-2000-R05-C05	47	22181	471.936	2.115	255	255	120343.723
20180723170240-2001-R05-C05	51	26519	519.980	2.529	255	255	132595.000
20180723170240-2002-R05-C05	56	28869	515.518	2.753	255	255	131457.054
20180723170240-2003-R05-C05	48	25161	524.188	2.400	255	255	133667.812
20180723170240-2004-R05-C05	51	29668	581.725	2.829	255	255	148340.000
20180723170240-2005-R05-C05	52	26613	511.788	2.538	255	255	130506.058
20180723170240-2006-R05-C05	48	23705	493.854	2.261	255	255	125932.812
20180723170240-2007-R05-C05	51	26944	528.314	2.570	255	255	134720.000
20180723170240-2008-R05-C05	48	22534	469.458	2.149	254.979	255	119706.562
20180724111727-7280-R05-C05	71	38229	538.437	3.646	255	255	137301.338
20180724111727-7281-R05-C05	87	43229	496.885	4.123	255	255	126705.690
20180724111727-7282-R05-C05	83	42250	509.036	4.029	254.993	255	129801.145
20180724111727-7283-R05-C05	71	35579	501.113	3.393	255	255	127783.732
20180724111727-7284-R05-C05	88	46340	526.591	4.419	254.978	255	134277.784
20180724111727-7285-R05-C05	79	38674	489.544	3.688	255	255	124833.797
20180724111727-7286-R05-C05	87	39616	455.356	3.778	255	255	116115.862
20180724111727-7287-R05-C05	92	44876	487.783	4.280	255	255	124384.565
20180724111727-7288-R05-C05	70	29224	417.486	2.787	255	255	106458.857
20180724170127-13280-R05-C05	84	44712	532.286	4.264	255	255	135732.857
20180724170127-13281-R05-C05	97	47037	484.918	4.486	255	255	123653.969
20180724170127-13282-R05-C05	96	49848	519.250	4.754	255	255	132408.750
20180724170127-13283-R05-C05	86	45534	529.465	4.342	255	255	135013.605
20180724170127-13284-R05-C05	97	53112	547.546	5.065	255	255	139624.330
20180724170127-13285-R05-C05	100	50734	507.340	4.838	255	255	129371.700
20180724170127-13286-R05-C05	107	49389	461.579	4.710	255	255	117702.757
20180724170127-13287-R05-C05	104	52191	501.837	4.977	255	255	127968.317
20180724170127-13288-R05-C05	93	41061	441.516	3.916	255	255	112586.613
20180725093217-3500-R05-C05	126	63549	504.357	6.061	255	255	128611.071
20180725093217-3501-R05-C05	150	76438	509.587	7.290	255	255	129944.600
20180725093217-3502-R05-C05	146	75444	516.740	7.195	255	255	131768.630
20180725093217-3503-R05-C05	135	67507	500.052	6.438	255	255	127513.222
20180725093217-3504-R05-C05	141	76780	544.539	7.322	255	255	138857.447
20180725093217-3505-R05-C05	140	67361	481.150	6.424	255	255	122693.250
20180725093217-3506-R05-C05	135	69333	513.578	6.612	255	255	130962.333
20180725093217-3507-R05-C05	152	73471	483.362	7.007	254.997	255	123255.592
20180725093217-3508-R05-C05	119	57346	481.899	5.469	254.994	255	122882.143
20180725162820-13280-R05-C05	121	65779	543.628	6.273	255	255	138625.165
20180725162820-13281-R05-C05	158	82034	519.203	7.823	255	255	132396.646
20180725162820-13282-R05-C05	164	83016	506.195	7.917	255	255	129079.756
20180725162820-13283-R05-C05	129	68713	532.659	6.553	255	255	135828.023
20180725162820-13284-R05-C05	159	89193	560.962	8.506	255	255	143045.377
20180725162820-13285-R05-C05	156	76033	487.391	7.251	255	255	124284.712
20180725162820-13286-R05-C05	146	74564	510.712	7.111	255	255	130231.644
20180725162820-13287-R05-C05	175	87231	498.463	8.319	255	255	127108.029
20180725162820-13288-R05-C05	130	64756	498.123	6.176	255	255	127021.385
20180726093120-3500-R05-C05	175	90041	514.520	8.587	255	255	131202.600
20180726093120-3501-R05-C05	233	122087	523.979	11.643	255	255	133614.528
20180726093120-3502-R05-C05	239	119446	499.774	11.391	254.995	255	127441.318
20180726093120-3503-R05-C05	179	93791	523.972	8.945	255	255	133612.877
20180726093120-3504-R05-C05	231	121868	527.567	11.622	255	255	134529.610
20180726093120-3505-R05-C05	205	99154	483.678	9.456	255	255	123337.902
20180726093120-3506-R05-C05	195	97328	499.118	9.282	255	255	127275.077
20180726093120-3507-R05-C05	248	119465	481.714	11.393	255	255	122836.996
20180726093120-3508-R05-C05	190	88139	463.889	8.406	254.995	255	118289.132
20180726103846-9500-R05-C05	162	86956	536.765	8.293	255	255	136875.185
20180726103846-9501-R05-C05	253	131603	520.170	12.551	255	255	132643.340
20180726103846-9502-R05-C05	238	119658	502.765	11.411	254.997	255	128203.929
20180726103846-9503-R05-C05	191	101024	528.921	9.634	254.987	255	134873.639
20180726103846-9504-R05-C05	212	115722	545.858	11.036	255	255	139193.915
20180726103846-9505-R05-C05	205	103338	504.088	9.855	255	255	128542.390
20180726103846-9506-R05-C05	196	105644	539.000	10.075	255	255	137445.000
20180726103846-9507-R05-C05	278	143264	515.338	13.663	255	255	131411.223
20180726103846-9508-R05-C05	191	97249	509.157	9.274	255	255	129835.052
20180726173820-6200-R05-C05	184	104205	566.332	9.938	254.997	255	144413.152
20180726173820-6201-R05-C05	254	138117	543.768	13.172	255	255	138660.768
20180726173820-6202-R05-C05	281	138190	491.779	13.179	254.997	255	125402.829
20180726173820-6203-R05-C05	201	112474	559.572	10.726	254.998	255	142689.627
20180726173820-6204-R05-C05	248	138988	560.435	13.255	255	255	142911.048
20180726173820-6205-R05-C05	221	108341	490.231	10.332	255	255	125008.846
20180726173820-6206-R05-C05	223	121235	543.655	11.562	254.997	255	138630.807
20180726173820-6207-R05-C05	269	142482	529.673	13.588	255	255	135066.580
20180726173820-6208-R05-C05	187	97220	519.893	9.272	255	255	132572.727
20180727121521-15980-R05-C05	329	162777	494.763	15.524	255	255	126164.544
20180727121521-15981-R05-C05	441	213356	483.800	20.347	255	255	123369.116
20180727121521-15982-R05-C05	483	237603	491.932	22.660	255	255	125442.578
20180727121521-15983-R05-C05	333	174289	523.390	16.621	255	255	133464.550
20180727121521-15984-R05-C05	396	221097	558.326	21.085	255	255	142373.068
20180727121521-15985-R05-C05	397	195648	492.816	18.658	255	255	125668.111
20180727121521-15986-R05-C05	388	200765	517.436	19.146	254.999	255	131945.412
20180727121521-15987-R05-C05	485	239987	494.819	22.887	254.998	255	126178.206
20180727121521-15988-R05-C05	414	203730	492.101	19.429	255	255	125485.870
20180727173536-500-R05-C05	339	179286	528.867	17.098	255	255	134861.150
20180727173536-501-R05-C05	461	230948	500.972	22.025	255	255	127747.809
20180727173536-502-R05-C05	456	215862	473.382	20.586	255	255	120712.303
20180727173536-503-R05-C05	337	172270	511.187	16.429	255	255	130352.671
20180727173536-504-R05-C05	399	222806	558.411	21.248	255	255	142394.812
20180727173536-505-R05-C05	399	197488	494.957	18.834	255	255	126214.135
20180727173536-506-R05-C05	336	169506	504.482	16.165	254.996	255	128640.670
20180727173536-507-R05-C05	473	239251	505.816	22.817	254.999	255	128982.558
20180727173536-508-R05-C05	363	174873	481.744	16.677	254.997	255	122843.264
20180728165149-17840-R05-C05	499	253111	507.236	24.139	255	255	129345.301
20180728165149-17841-R05-C05	593	296979	500.808	28.322	255	255	127705.978
20180728165149-17842-R05-C05	599	301147	502.750	28.720	255	255	128201.144
20180728165149-17843-R05-C05	467	230038	492.587	21.938	255	255	125609.615
20180728165149-17844-R05-C05	541	288621	533.495	27.525	254.997	255	136040.379
20180728165149-17845-R05-C05	536	270869	505.353	25.832	255	255	128864.916
20180728165149-17846-R05-C05	442	231895	524.649	22.115	255	255	133785.577
20180728165149-17847-R05-C05	604	309601	512.584	29.526	255	255	130709.031
20180728165149-17848-R05-C05	483	241495	499.990	23.031	255	255	127497.360
20180729131702-3500-R05-C05	607	302561	498.453	28.854	254.997	255	127105.107
20180729131702-3501-R05-C05	639	317401	496.715	30.270	255	255	126662.371
20180729131702-3502-R05-C05	747	367419	491.859	35.040	255	255	125424.157
20180729131702-3503-R05-C05	634	304522	480.319	29.041	255	255	122481.246
20180729131702-3504-R05-C05	652	329323	505.097	31.407	255	255	128799.640
20180729131702-3505-R05-C05	608	308585	507.541	29.429	255	255	129422.985
20180729131702-3506-R05-C05	539	274826	509.881	26.209	255	255	130019.722
20180729131702-3507-R05-C05	655	323091	493.269	30.812	255	255	125783.519
20180729131702-3508-R05-C05	590	301494	511.007	28.753	255	255	130306.729
20180723111937-7455-R05-C06	62	36056	581.548	3.439	255	255	148294.839
20180723111937-7456-R05-C06	50	27850	557.000	2.656	255	255	142035.000
20180723111937-7457-R05-C06	23	12043	523.609	1.149	255	255	133520.217
20180723111937-7458-R05-C06	30	17875	595.833	1.705	255	255	151937.500
20180723111937-7459-R05-C06	53	29283	552.509	2.793	255	255	140889.906
20180723111937-7460-R05-C06	46	24907	541.457	2.375	255	255	138071.413
20180723111937-7461-R05-C06	42	21543	512.929	2.055	254.977	255	130790.714
20180723111937-7462-R05-C06	52	29770	572.500	2.839	255	255	145987.500
20180723111937-7463-R05-C06	37	19136	517.189	1.825	255	255	131883.243
20180723170240-2175-R05-C06	72	32070	445.417	3.058	255	255	113581.250
20180723170240-2176-R05-C06	57	26348	462.246	2.513	255	255	117872.632
20180723170240-2177-R05-C06	26	11303	434.731	1.078	255	255	110856.346
20180723170240-2178-R05-C06	39	19752	506.462	1.884	255	255	129147.692
20180723170240-2179-R05-C06	63	30684	487.048	2.926	255	255	124197.143
20180723170240-2180-R05-C06	54	27586	510.852	2.631	255	255	130267.222
20180723170240-2181-R05-C06	51	24508	480.549	2.337	255	255	122540.000
20180723170240-2182-R05-C06	70	33175	473.929	3.164	255	255	120851.786
20180723170240-2183-R05-C06	51	23663	463.980	2.257	255	255	118315.000
20180724111727-7455-R05-C06	120	60948	507.900	5.812	255	255	129514.500
20180724111727-7456-R05-C06	89	42117	473.225	4.017	255	255	120672.303
20180724111727-7457-R05-C06	40	18978	474.450	1.810	255	255	120984.750
20180724111727-7458-R05-C06	70	33480	478.286	3.193	255	255	121962.857
20180724111727-7459-R05-C06	109	51636	473.725	4.924	255	255	120799.817
20180724111727-7460-R05-C06	88	39735	451.534	3.789	255	255	115141.193
20180724111727-7461-R05-C06	70	31913	455.900	3.043	254.965	255	116247.214
20180724111727-7462-R05-C06	102	45875	449.755	4.375	255	255	114687.500
20180724111727-7463-R05-C06	76	33318	438.395	3.177	255	255	111790.658
20180724170127-13455-R05-C06	152	72964	480.026	6.958	255	255	122406.711
20180724170127-13456-R05-C06	118	54832	464.678	5.229	255	255	118492.881
20180724170127-13457-R05-C06	50	22864	457.280	2.180	255	255	116606.400
20180724170127-13458-R05-C06	78	37423	479.782	3.569	255	255	122344.423
20180724170127-13459-R05-C06	123	55811	453.748	5.323	255	255	115705.732
20180724170127-13460-R05-C06	107	51777	483.897	4.938	255	255	123393.785
20180724170127-13461-R05-C06	94	40777	433.798	3.889	255	255	110618.457
20180724170127-13462-R05-C06	130	57193	439.946	5.454	254.996	255	112184.308
20180724170127-13463-R05-C06	89	36490	410.000	3.480	255	255	104550.000
20180725093217-3675-R05-C06	213	100220	470.516	9.558	255	255	119981.690
20180725093217-3676-R05-C06	164	82035	500.213	7.823	255	255	127554.421
20180725093217-3677-R05-C06	78	37059	475.115	3.534	255	255	121154.423
20180725093217-3678-R05-C06	121	58499	483.463	5.579	255	255	123283.017
20180725093217-3679-R05-C06	200	92030	460.150	8.777	255	255	117338.250
20180725093217-3680-R05-C06	159	76749	482.698	7.319	254.972	255	123083.208
20180725093217-3681-R05-C06	122	54337	445.385	5.182	255	255	113573.238
20180725093217-3682-R05-C06	183	84583	462.202	8.066	255	255	117861.557
20180725093217-3683-R05-C06	141	61124	433.504	5.829	255	255	110543.404
20180725162820-13455-R05-C06	255	118872	466.165	11.337	255	255	118872.000
20180725162820-13456-R05-C06	188	89605	476.622	8.545	255	255	121538.697
20180725162820-13457-R05-C06	94	40375	429.521	3.850	255	255	109527.926
20180725162820-13458-R05-C06	140	67807	484.336	6.467	255	255	123505.607
20180725162820-13459-R05-C06	233	109466	469.811	10.439	255	255	119801.845
20180725162820-13460-R05-C06	195	88944	456.123	8.482	255	255	116311.385
20180725162820-13461-R05-C06	137	59542	434.613	5.678	255	255	110826.350
20180725162820-13462-R05-C06	206	93330	453.058	8.901	254.997	255	115528.617
20180725162820-13463-R05-C06	138	57199	414.486	5.455	255	255	105693.804
20180726093120-3675-R05-C06	380	172527	454.018	16.453	255	255	115774.697
20180726093120-3676-R05-C06	268	128242	478.515	12.230	255	255	122021.306
20180726093120-3677-R05-C06	124	52692	424.935	5.025	255	255	108358.548
20180726093120-3678-R05-C06	212	103805	489.646	9.900	255	255	124859.788
20180726093120-3679-R05-C06	337	149158	442.605	14.225	255	255	112864.362
20180726093120-3680-R05-C06	271	125973	464.845	12.014	254.997	255	118533.598
20180726093120-3681-R05-C06	173	82629	477.624	7.880	254.998	255	121792.717
20180726093120-3682-R05-C06	284	136498	480.627	13.017	255	255	122559.824
20180726093120-3683-R05-C06	207	90643	437.889	8.644	254.973	255	111657.971
20180726103846-9675-R05-C06	412	197145	478.507	18.801	255	255	122019.357
20180726103846-9676-R05-C06	299	148234	495.766	14.137	255	255	126420.301
20180726103846-9677-R05-C06	123	51314	417.187	4.894	255	255	106382.683
20180726103846-9678-R05-C06	230	115490	502.130	11.014	255	255	128043.261
20180726103846-9679-R05-C06	360	162238	450.661	15.472	255	255	114918.583
20180726103846-9680-R05-C06	291	138385	475.550	13.197	254.996	255	121264.330
20180726103846-9681-R05-C06	225	106103	471.569	10.119	255	255	120250.067
20180726103846-9682-R05-C06	341	169216	496.235	16.138	254.999	255	126539.076
20180726103846-9683-R05-C06	245	113382	462.784	10.813	255	255	118009.837
20180726173820-6375-R05-C06	436	216577	496.736	20.654	254.999	255	126667.156
20180726173820-6376-R05-C06	326	161107	494.193	15.364	254.994	255	126017.715
20180726173820-6377-R05-C06	154	69168	449.143	6.596	255	255	114531.429
20180726173820-6378-R05-C06	273	139174	509.795	13.273	255	255	129997.692
20180726173820-6379-R05-C06	395	182249	461.390	17.381	255	255	117654.418
20180726173820-6380-R05-C06	328	161093	491.137	15.363	255	255	125239.985
20180726173820-6381-R05-C06	251	111511	444.267	10.635	254.987	255	113285.020
20180726173820-6382-R05-C06	359	177394	494.134	16.918	255	255	126004.095
20180726173820-6383-R05-C06	291	134202	461.175	12.799	255	255	117599.691
20180727121521-16155-R05-C06	622	302959	487.072	28.892	255	255	124203.449
20180727121521-16156-R05-C06	549	257781	469.546	24.584	255	255	119734.344
20180727121521-16157-R05-C06	300	123031	410.103	11.733	255	255	104576.350
20180727121521-16158-R05-C06	460	215832	469.200	20.583	255	255	119646.000
20180727121521-16159-R05-C06	630	277767	440.900	26.490	254.999	255	112429.095
20180727121521-16160-R05-C06	512	243769	476.111	23.248	255	255	121408.389
20180727121521-16161-R05-C06	515	239312	464.683	22.823	255	255	118494.291
20180727121521-16162-R05-C06	566	275586	486.901	26.282	255	255	124159.770
20180727121521-16163-R05-C06	494	228110	461.761	21.754	254.995	255	117747.024
20180727173536-675-R05-C06	671	316968	472.382	30.228	255	255	120457.288
20180727173536-676-R05-C06	626	290886	464.674	27.741	255	255	118491.901
20180727173536-677-R05-C06	336	144453	429.920	13.776	255	255	109629.509
20180727173536-678-R05-C06	522	244689	468.753	23.335	255	255	119531.983
20180727173536-679-R05-C06	682	308414	452.220	29.413	255	255	115316.085
20180727173536-680-R05-C06	564	265715	471.126	25.341	255	255	120137.101
20180727173536-681-R05-C06	518	242341	467.840	23.111	254.998	255	119298.649
20180727173536-682-R05-C06	596	289523	485.777	27.611	254.995	255	123871.384
20180727173536-683-R05-C06	480	233198	485.829	22.239	254.999	255	123885.906
20180728165149-18015-R05-C06	702	338635	482.386	32.295	255	255	123008.440
20180728165149-18016-R05-C06	650	316761	487.325	30.209	255	255	124267.777
20180728165149-18017-R05-C06	550	228623	415.678	21.803	255	255	105997.936
20180728165149-18018-R05-C06	662	319931	483.279	30.511	255	255	123236.261
20180728165149-18019-R05-C06	680	329046	483.891	31.380	255	255	123392.250
20180728165149-18020-R05-C06	664	313622	472.322	29.909	255	255	120442.184
20180728165149-18021-R05-C06	446	225257	505.061	21.482	255	255	128790.437
20180728165149-18022-R05-C06	558	286125	512.769	27.287	255	255	130756.048
20180728165149-18023-R05-C06	464	232030	500.065	22.128	254.989	255	127514.838
20180729131702-3675-R05-C06	706	322332	456.561	30.740	255	255	116423.031
20180729131702-3676-R05-C06	643	312061	485.320	29.760	255	255	123756.695
20180729131702-3677-R05-C06	725	298350	411.517	28.453	255	255	104936.897
20180729131702-3678-R05-C06	772	359660	465.881	34.300	255	255	118799.611
20180729131702-3679-R05-C06	690	323374	468.658	30.839	255	255	119507.783
20180729131702-3680-R05-C06	671	319390	475.991	30.459	255	255	121377.720
20180729131702-3681-R05-C06	517	261611	506.017	24.949	255	255	129034.439
20180729131702-3682-R05-C06	518	267149	515.732	25.477	255	255	131511.573
20180729131702-3683-R05-C06	501	247984	494.978	23.650	255	255	126219.401
20180723111937-7580-R05-C07	44	22959	521.795	2.190	254.978	255	133046.250
20180723111937-7581-R05-C07	47	27325	581.383	2.606	255	255	148252.660
20180723111937-7582-R05-C07	34	18418	541.706	1.756	255	255	138135.000
20180723111937-7583-R05-C07	49	27506	561.347	2.623	255	255	143143.469
20180723111937-7584-R05-C07	33	20467	620.212	1.952	255	255	158154.091
20180723111937-7585-R05-C07	49	28427	580.143	2.711	255	255	147936.429
20180723111937-7586-R05-C07	66	35405	536.439	3.376	255	255	136792.045
20180723111937-7587-R05-C07	66	36044	546.121	3.437	255	255	139260.909
20180723111937-7588-R05-C07	53	30915	583.302	2.948	255	255	148741.981
20180723170240-2300-R05-C07	48	23700	493.750	2.260	255	255	125906.250
20180723170240-2301-R05-C07	57	27911	489.667	2.662	255	255	124865.000
20180723170240-2302-R05-C07	43	22565	524.767	2.152	255	255	133815.698
20180723170240-2303-R05-C07	66	32317	489.652	3.082	255	255	124861.136
20180723170240-2304-R05-C07	50	22679	453.580	2.163	255	255	115662.900
20180723170240-2305-R05-C07	66	32523	492.773	3.102	255	255	125657.045
20180723170240-2306-R05-C07	76	35238	463.658	3.361	255	255	118232.763
20180723170240-2307-R05-C07	78	39085	501.090	3.727	255	255	127777.885
20180723170240-2308-R05-C07	64	33865	529.141	3.230	255	255	134930.859
20180724111727-7580-R05-C07	96	45144	470.250	4.305	255	255	119913.750
20180724111727-7581-R05-C07	101	50153	496.564	4.783	255	255	126623.911
20180724111727-7582-R05-C07	87	43494	499.931	4.148	255	255	127482.414
20180724111727-7583-R05-C07	92	48023	521.989	4.580	255	255	133107.228
20180724111727-7584-R05-C07	82	35279	430.232	3.364	255	255	109709.085
20180724111727-7585-R05-C07	108	51590	477.685	4.920	255	255	121809.722
20180724111727-7586-R05-C07	145	65343	450.641	6.232	255	255	114913.552
20180724111727-7587-R05-C07	141	68852	488.312	6.566	255	255	124519.574
20180724111727-7588-R05-C07	104	55767	536.221	5.318	255	255	136736.394
20180724170127-13580-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13581-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13582-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13583-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13584-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13585-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13586-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13587-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180724170127-13588-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3800-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3801-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3802-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3803-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3804-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3805-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3806-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3807-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725093217-3808-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180725162820-13580-R05-C07	193	93465	484.275	8.914	255	255	123490.026
20180725162820-13581-R05-C07	208	98697	474.505	9.412	255	255	120998.726
20180725162820-13582-R05-C07	201	93112	463.244	8.880	255	255	118127.164
20180725162820-13583-R05-C07	218	100192	459.596	9.555	255	255	117197.064
20180725162820-13584-R05-C07	174	82229	472.580	7.842	255	255	120508.017
20180725162820-13585-R05-C07	256	124926	487.992	11.914	255	255	124438.008
20180725162820-13586-R05-C07	306	140964	460.667	13.443	255	255	117470.000
20180725162820-13587-R05-C07	295	140583	476.553	13.407	255	255	121520.898
20180725162820-13588-R05-C07	224	106756	476.589	10.181	255	255	121530.268
20180726093120-3800-R05-C07	309	144617	468.016	13.792	255	255	119344.126
20180726093120-3801-R05-C07	308	148838	483.240	14.194	255	255	123226.266
20180726093120-3802-R05-C07	334	146416	438.371	13.963	255	255	111784.671
20180726093120-3803-R05-C07	324	151618	467.957	14.459	255	255	119328.981
20180726093120-3804-R05-C07	269	123088	457.576	11.739	255	255	116681.933
20180726093120-3805-R05-C07	376	171552	456.255	16.360	254.991	255	116343.750
20180726093120-3806-R05-C07	471	212030	450.170	20.221	255	255	114793.312
20180726093120-3807-R05-C07	426	198910	466.925	18.970	255	255	119065.845
20180726093120-3808-R05-C07	331	157588	476.097	15.029	255	255	121404.653
20180726103846-9800-R05-C07	334	158364	474.144	15.103	255	255	120906.647
20180726103846-9801-R05-C07	315	153698	487.930	14.658	255	255	124422.190
20180726103846-9802-R05-C07	348	160007	459.790	15.259	255	255	117246.509
20180726103846-9803-R05-C07	338	160658	475.320	15.322	255	255	121206.479
20180726103846-9804-R05-C07	269	124660	463.420	11.889	255	255	118172.119
20180726103846-9805-R05-C07	409	189446	463.193	18.067	255	255	118114.254
20180726103846-9806-R05-C07	511	231998	454.008	22.125	255	255	115771.996
20180726103846-9807-R05-C07	458	220293	480.989	21.009	255	255	122652.216
20180726103846-9808-R05-C07	374	180033	481.372	17.169	255	255	122749.773
20180726173820-6500-R05-C07	394	190351	483.124	18.153	254.996	255	123196.066
20180726173820-6501-R05-C07	379	187483	494.678	17.880	255	255	126142.916
20180726173820-6502-R05-C07	406	192560	474.286	18.364	255	255	120942.857
20180726173820-6503-R05-C07	380	187926	494.542	17.922	255	255	126108.237
20180726173820-6504-R05-C07	320	162067	506.459	15.456	255	255	129147.141
20180726173820-6505-R05-C07	480	238678	497.246	22.762	255	255	126797.688
20180726173820-6506-R05-C07	536	265375	495.103	25.308	255	255	126251.166
20180726173820-6507-R05-C07	505	248075	491.238	23.658	255	255	125265.594
20180726173820-6508-R05-C07	415	205285	494.663	19.578	255	255	126138.976
20180727121521-16280-R05-C07	583	270086	463.269	25.757	255	255	118133.671
20180727121521-16281-R05-C07	602	284930	473.306	27.173	255	255	120692.940
20180727121521-16282-R05-C07	609	278473	457.263	26.557	255	255	116601.995
20180727121521-16283-R05-C07	564	267893	474.988	25.548	255	255	121121.835
20180727121521-16284-R05-C07	545	244699	448.989	23.336	255	255	114492.193
20180727121521-16285-R05-C07	695	320892	461.715	30.603	255	255	117737.353
20180727121521-16286-R05-C07	685	313408	457.530	29.889	255	255	116670.131
20180727121521-16287-R05-C07	669	316598	473.241	30.193	255	255	120676.368
20180727121521-16288-R05-C07	573	269107	469.646	25.664	255	255	119759.660
20180727173536-800-R05-C07	644	300060	465.932	28.616	255	255	118812.578
20180727173536-801-R05-C07	678	308773	455.417	29.447	255	255	116131.438
20180727173536-802-R05-C07	703	317948	452.273	30.322	255	255	115329.644
20180727173536-803-R05-C07	632	289895	458.695	27.647	254.997	255	116966.725
20180727173536-804-R05-C07	597	273161	457.556	26.051	255	255	116676.809
20180727173536-805-R05-C07	746	341032	457.147	32.523	255	255	116572.601
20180727173536-806-R05-C07	786	351317	446.968	33.504	255	255	113976.889
20180727173536-807-R05-C07	765	360732	471.545	34.402	255	255	120244.000
20180727173536-808-R05-C07	618	282400	456.958	26.932	255	255	116524.272
20180728165149-18140-R05-C07	752	356760	474.415	34.023	255	255	120975.798
20180728165149-18141-R05-C07	742	340852	459.369	32.506	255	255	117139.164
20180728165149-18142-R05-C07	726	341960	471.019	32.612	255	255	120109.917
20180728165149-18143-R05-C07	711	329822	463.885	31.454	255	255	118290.591
20180728165149-18144-R05-C07	739	338024	457.407	32.236	255	255	116638.863
20180728165149-18145-R05-C07	707	339786	480.603	32.405	255	255	122553.649
20180728165149-18146-R05-C07	715	326673	456.885	31.154	255	255	116505.755
20180728165149-18147-R05-C07	694	325194	468.579	31.013	255	255	119487.709
20180728165149-18148-R05-C07	683	313228	458.606	29.872	255	255	116944.568
20180729131702-3800-R05-C07	4	2142	535.500	0.204	255	255	136552.500
20180729131702-3801-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729131702-3802-R05-C07	1	577	577.000	0.055	255	255	147135.000
20180729131702-3803-R05-C07	1	843	843.000	0.080	254.698	255	214710.000
20180729131702-3804-R05-C07	1	886	886.000	0.084	255	255	225930.000
20180729131702-3805-R05-C07	1	389	389.000	0.037	255	255	99195.000
20180729131702-3806-R05-C07	2	591	295.500	0.056	255	255	75352.500
20180729131702-3807-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729131702-3808-R05-C07	2	571	285.500	0.054	255	255	72802.500
20180723111937-7755-R05-C08	63	33774	536.095	3.221	255	255	136704.286
20180723111937-7756-R05-C08	54	27002	500.037	2.575	255	255	127509.444
20180723111937-7757-R05-C08	45	23406	520.133	2.232	255	255	132634.000
20180723111937-7758-R05-C08	62	28465	459.113	2.715	255	255	117073.790
20180723111937-7759-R05-C08	43	22951	533.744	2.189	255	255	136104.767
20180723111937-7760-R05-C08	64	38719	604.984	3.693	255	255	154271.016
20180723111937-7761-R05-C08	48	24284	505.917	2.316	255	255	129008.750
20180723111937-7762-R05-C08	63	32373	513.857	3.087	255	255	131033.571
20180723111937-7763-R05-C08	32	19264	602.000	1.837	255	255	153510.000
20180723170240-2475-R05-C08	70	34282	489.743	3.269	255	255	124884.429
20180723170240-2476-R05-C08	60	29048	484.133	2.770	255	255	123454.000
20180723170240-2477-R05-C08	51	26967	528.765	2.572	255	255	134835.000
20180723170240-2478-R05-C08	67	32057	478.463	3.057	255	255	122007.985
20180723170240-2479-R05-C08	51	24634	483.020	2.349	255	255	123170.000
20180723170240-2480-R05-C08	81	37187	459.099	3.546	255	255	117070.185
20180723170240-2481-R05-C08	55	28314	514.800	2.700	255	255	131274.000
20180723170240-2482-R05-C08	75	36321	484.280	3.464	255	255	123491.400
20180723170240-2483-R05-C08	45	20887	464.156	1.992	255	255	118359.667
20180724111727-7755-R05-C08	122	57696	472.918	5.502	255	255	120594.098
20180724111727-7756-R05-C08	113	52970	468.761	5.052	255	255	119534.071
20180724111727-7757-R05-C08	93	47319	508.806	4.513	255	255	129745.645
20180724111727-7758-R05-C08	124	55457	447.234	5.289	255	255	114044.637
