Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180725160029-10586-R05-C07	195	90137	462.241	8.596	254.987	255	117868.846
20180725160029-10587-R05-C07	197	91141	462.645	8.692	255	255	117974.391
20180725160029-10588-R05-C07	114	53275	467.325	5.081	255	255	119167.763
20180726090619-800-R05-C07	434	185403	427.196	17.681	255	255	108934.942
20180726090619-801-R05-C07	419	177323	423.205	16.911	255	255	107917.339
20180726090619-802-R05-C07	376	166575	443.019	15.886	255	255	112969.747
20180726090619-803-R05-C07	357	161844	453.345	15.435	255	255	115602.857
20180726090619-804-R05-C07	314	137041	436.436	13.069	255	255	111291.258
20180726090619-805-R05-C07	273	121999	446.883	11.635	255	255	113955.110
20180726090619-806-R05-C07	293	134508	459.072	12.828	255	255	117063.276
20180726090619-807-R05-C07	304	139260	458.092	13.281	255	255	116813.487
20180726090619-808-R05-C07	189	83132	439.852	7.928	255	255	112162.222
20180726100534-6800-R05-C07	467	203198	435.113	19.378	255	255	110953.940
20180726100534-6801-R05-C07	433	186536	430.799	17.789	255	255	109853.764
20180726100534-6802-R05-C07	426	189753	445.430	18.096	255	255	113584.542
20180726100534-6803-R05-C07	375	168864	450.304	16.104	255	255	114827.520
20180726100534-6804-R05-C07	324	145470	448.981	13.873	255	255	114490.278
20180726100534-6805-R05-C07	295	133605	452.898	12.742	255	255	115489.068
20180726100534-6806-R05-C07	267	121049	453.367	11.544	255	255	115608.596
20180726100534-6807-R05-C07	334	155936	466.874	14.871	255	255	119052.934
20180726100534-6808-R05-C07	194	88488	456.124	8.439	255	255	116311.546
20180726171145-3500-R05-C07	503	228070	453.419	21.750	255	255	115621.968
20180726171145-3501-R05-C07	483	221241	458.056	21.099	255	255	116804.255
20180726171145-3502-R05-C07	463	218398	471.702	20.828	255	255	120283.996
20180726171145-3503-R05-C07	450	205280	456.178	19.577	255	255	116325.333
20180726171145-3504-R05-C07	385	183379	476.309	17.488	255	255	121458.818
20180726171145-3505-R05-C07	331	154932	468.073	14.775	255	255	119358.489
20180726171145-3506-R05-C07	300	150018	500.060	14.307	255	255	127515.300
20180726171145-3507-R05-C07	371	178441	480.973	17.017	255	255	122648.127
20180726171145-3508-R05-C07	211	108162	512.616	10.315	255	255	130717.109
20180727115004-13280-R05-C07	734	319989	435.952	30.517	255	255	111167.841
20180727115004-13281-R05-C07	676	296397	438.457	28.267	255	255	111806.561
20180727115004-13282-R05-C07	670	297730	444.373	28.394	255	255	113315.149
20180727115004-13283-R05-C07	601	276303	459.739	26.350	255	255	117233.386
20180727115004-13284-R05-C07	558	250784	449.434	23.917	255	255	114605.591
20180727115004-13285-R05-C07	513	239271	466.415	22.819	255	255	118935.877
20180727115004-13286-R05-C07	484	215179	444.585	20.521	255	255	113369.101
20180727115004-13287-R05-C07	607	263915	434.786	25.169	255	255	110870.387
20180727115004-13288-R05-C07	356	164112	460.989	15.651	255	255	117552.135
20180727170446-3500-R05-C07	735	326288	443.929	31.117	255	255	113201.959
20180727170446-3501-R05-C07	705	309191	438.569	29.487	255	255	111835.043
20180727170446-3502-R05-C07	728	322183	442.559	30.726	255	255	112852.562
20180727170446-3503-R05-C07	683	302759	443.278	28.873	255	255	113035.937
20180727170446-3504-R05-C07	573	262767	458.581	25.059	255	255	116938.194
20180727170446-3505-R05-C07	591	264284	447.181	25.204	255	255	114031.168
20180727170446-3506-R05-C07	529	236310	446.711	22.536	255	255	113911.248
20180727170446-3507-R05-C07	661	295798	447.501	28.209	255	255	114112.693
20180727170446-3508-R05-C07	392	181168	462.163	17.278	255	255	117851.633
20180728162432-15140-R05-C07	776	347865	448.280	33.175	255	255	114311.308
20180728162432-15141-R05-C07	770	338558	439.686	32.287	255	255	112119.857
20180728162432-15142-R05-C07	751	337167	448.957	32.155	255	255	114484.134
20180728162432-15143-R05-C07	768	351833	458.116	33.553	255	255	116819.551
20180728162432-15144-R05-C07	685	321512	469.361	30.662	255	255	119686.949
20180728162432-15145-R05-C07	735	338357	460.350	32.268	255	255	117389.163
20180728162432-15146-R05-C07	768	343435	447.181	32.753	255	255	114031.152
20180728162432-15147-R05-C07	778	345948	444.663	32.992	255	255	113389.126
20180728162432-15148-R05-C07	653	293964	450.175	28.035	255	255	114794.518
20180729125041-800-R05-C07	2	1120	560.000	0.107	255	255	142800.000
20180729125041-801-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729125041-802-R05-C07	6	1423	237.167	0.136	255	255	60477.500
20180729125041-803-R05-C07	2	275	137.500	0.026	255	255	35062.500
20180729125041-804-R05-C07	2	709	354.500	0.068	255	255	90397.500
20180729125041-805-R05-C07	6	2861	476.833	0.273	255	255	121592.500
20180729125041-806-R05-C07	3	1255	418.333	0.120	255	255	106675.000
20180729125041-807-R05-C07	4	1604	401.000	0.153	255	255	102255.000
20180729125041-808-R05-C07	3	684	228.000	0.065	254.766	255	58055.000
20180723104230-4755-R05-C08	48	28745	598.854	2.741	255	255	152707.812
20180723104230-4756-R05-C08	54	30855	571.389	2.943	255	255	145704.167
20180723104230-4757-R05-C08	36	18141	503.917	1.730	255	255	128498.750
20180723104230-4758-R05-C08	43	22998	534.837	2.193	255	255	136383.488
20180723104230-4759-R05-C08	35	19289	551.114	1.840	255	255	140534.143
20180723104230-4760-R05-C08	72	39937	554.681	3.809	255	255	141443.542
20180723104230-4761-R05-C08	68	34567	508.338	3.297	255	255	129626.250
20180723104230-4762-R05-C08	45	23805	529.000	2.270	255	255	134895.000
20180723104230-4763-R05-C08	42	18999	452.357	1.812	255	255	115351.071
20180723162902-12210-R05-C08	56	27238	486.393	2.598	255	255	124030.179
20180723162902-12211-R05-C08	67	35143	524.522	3.351	255	255	133753.209
20180723162902-12212-R05-C08	42	19748	470.190	1.883	255	255	119898.571
20180723162902-12213-R05-C08	55	27100	492.727	2.584	255	255	125645.455
20180723162902-12214-R05-C08	45	21579	479.533	2.058	255	255	122281.000
20180723162902-12215-R05-C08	81	40115	495.247	3.826	255	255	126287.963
20180723162902-12216-R05-C08	74	37273	503.689	3.555	255	255	128440.743
20180723162902-12217-R05-C08	48	25493	531.104	2.431	255	255	135431.562
20180723162902-12218-R05-C08	44	21152	480.727	2.017	255	255	122585.455
20180724092856-975-R05-C08	99	49668	501.697	4.737	255	255	127932.727
20180724092856-976-R05-C08	109	55206	506.477	5.265	255	255	129151.651
20180724092856-977-R05-C08	75	34911	465.480	3.329	255	255	118697.400
20180724092856-978-R05-C08	75	40640	541.867	3.876	255	255	138176.000
20180724092856-979-R05-C08	71	34369	484.070	3.278	255	255	123437.958
20180724092856-980-R05-C08	153	68923	450.477	6.573	255	255	114871.667
20180724092856-981-R05-C08	115	57878	503.287	5.520	255	255	128338.174
20180724092856-982-R05-C08	70	38373	548.186	3.660	255	255	139787.357
20180724092856-983-R05-C08	72	29384	408.111	2.802	255	255	104068.333
20180724163050-10755-R05-C08	127	55657	438.244	5.308	255	255	111752.244
20180724163050-10756-R05-C08	129	64979	503.713	6.197	255	255	128446.860
20180724163050-10757-R05-C08	91	42986	472.374	4.099	255	255	120455.275
20180724163050-10758-R05-C08	96	47047	490.073	4.487	255	255	124968.594
20180724163050-10759-R05-C08	96	40853	425.552	3.896	255	255	108515.781
20180724163050-10760-R05-C08	165	79940	484.485	7.624	255	255	123543.636
20180724163050-10761-R05-C08	148	69217	467.682	6.601	255	255	119259.020
20180724163050-10762-R05-C08	107	50025	467.523	4.771	255	255	119218.458
20180724163050-10763-R05-C08	95	43899	462.095	4.187	255	255	117834.158
20180725090552-975-R05-C08	186	82307	442.511	7.849	255	255	112840.242
20180725090552-976-R05-C08	229	105209	459.428	10.034	255	255	117154.127
20180725090552-977-R05-C08	136	62944	462.824	6.003	255	255	118020.000
20180725090552-978-R05-C08	157	73938	470.943	7.051	255	255	120090.382
20180725090552-979-R05-C08	165	69807	423.073	6.657	255	255	107883.545
20180725090552-980-R05-C08	260	119213	458.512	11.369	255	255	116920.442
20180725090552-981-R05-C08	212	99228	468.057	9.463	255	255	119354.434
20180725090552-982-R05-C08	156	75518	484.090	7.202	255	255	123442.885
20180725090552-983-R05-C08	144	58785	408.229	5.606	255	255	104098.438
20180725160029-10755-R05-C08	221	102000	461.538	9.727	255	255	117692.308
20180725160029-10756-R05-C08	262	113112	431.725	10.787	254.998	255	110088.950
20180725160029-10757-R05-C08	152	71412	469.816	6.810	255	255	119803.026
20180725160029-10758-R05-C08	199	91282	458.704	8.705	255	255	116969.397
20180725160029-10759-R05-C08	213	88132	413.765	8.405	255	255	105510.141
20180725160029-10760-R05-C08	307	139258	453.609	13.281	255	255	115670.326
20180725160029-10761-R05-C08	233	111292	477.648	10.614	255	255	121800.258
20180725160029-10762-R05-C08	181	77705	429.309	7.411	255	255	109473.895
20180725160029-10763-R05-C08	157	63092	401.860	6.017	255	255	102474.268
20180726090619-975-R05-C08	359	149917	417.596	14.297	255	255	106487.006
20180726090619-976-R05-C08	388	173829	448.013	16.578	255	255	114243.286
20180726090619-977-R05-C08	233	102806	441.227	9.804	254.998	255	112511.910
20180726090619-978-R05-C08	302	135477	448.599	12.920	255	255	114392.831
20180726090619-979-R05-C08	296	125102	422.642	11.931	255	255	107773.682
20180726090619-980-R05-C08	473	210105	444.197	20.037	255	255	113270.137
20180726090619-981-R05-C08	340	164974	485.218	15.733	255	255	123730.500
20180726090619-982-R05-C08	260	123291	474.196	11.758	255	255	120920.019
20180726090619-983-R05-C08	238	94239	395.962	8.987	255	255	100970.357
20180726100534-6975-R05-C08	393	168670	429.186	16.086	255	255	109442.366
20180726100534-6976-R05-C08	367	177612	483.956	16.938	255	255	123408.883
20180726100534-6977-R05-C08	229	102918	449.424	9.815	255	255	114603.013
20180726100534-6978-R05-C08	315	142174	451.346	13.559	255	255	115093.238
20180726100534-6979-R05-C08	341	141595	415.235	13.504	255	255	105884.824
20180726100534-6980-R05-C08	511	229090	448.317	21.848	255	255	114320.841
20180726100534-6981-R05-C08	345	168763	489.168	16.094	255	255	124737.870
20180726100534-6982-R05-C08	280	133773	477.761	12.758	255	255	121828.982
20180726100534-6983-R05-C08	243	104845	431.461	9.999	254.992	255	110021.481
20180726171145-3675-R05-C08	417	192295	461.139	18.339	254.999	255	117589.856
20180726171145-3676-R05-C08	412	196758	477.568	18.764	255	255	121779.830
20180726171145-3677-R05-C08	262	123878	472.817	11.814	254.993	255	120566.336
20180726171145-3678-R05-C08	342	166629	487.219	15.891	255	255	124240.921
20180726171145-3679-R05-C08	361	160375	444.252	15.295	254.995	255	113282.867
20180726171145-3680-R05-C08	514	246816	480.187	23.538	255	255	122447.626
20180726171145-3681-R05-C08	388	185189	477.291	17.661	255	255	121709.265
20180726171145-3682-R05-C08	297	139027	468.104	13.259	255	255	119366.616
20180726171145-3683-R05-C08	236	106139	449.742	10.122	254.999	255	114683.008
20180727115004-13455-R05-C08	623	277157	444.875	26.432	255	255	113443.074
20180727115004-13456-R05-C08	675	296531	439.305	28.279	254.999	255	112022.444
20180727115004-13457-R05-C08	441	198035	449.059	18.886	255	255	114510.034
20180727115004-13458-R05-C08	564	252032	446.865	24.036	255	255	113950.638
20180727115004-13459-R05-C08	579	253206	437.316	24.148	255	255	111515.596
20180727115004-13460-R05-C08	637	303184	475.956	28.914	255	255	121368.791
20180727115004-13461-R05-C08	556	263465	473.858	25.126	255	255	120833.768
20180727115004-13462-R05-C08	532	236109	443.814	22.517	254.999	255	113172.068
20180727115004-13463-R05-C08	449	187938	418.570	17.923	255	255	106735.390
20180727170446-3675-R05-C08	629	281579	447.661	26.853	255	255	114153.649
20180727170446-3676-R05-C08	626	291645	465.887	27.813	255	255	118801.078
20180727170446-3677-R05-C08	462	212691	460.370	20.284	255	255	117394.383
20180727170446-3678-R05-C08	593	272912	460.223	26.027	255	255	117356.762
20180727170446-3679-R05-C08	645	279382	433.150	26.644	255	255	110453.349
20180727170446-3680-R05-C08	734	327176	445.744	31.202	255	255	113664.687
20180727170446-3681-R05-C08	651	293344	450.605	27.975	255	255	114904.332
20180727170446-3682-R05-C08	470	224277	477.185	21.389	255	255	121682.202
20180727170446-3683-R05-C08	395	175299	443.795	16.718	254.994	255	113167.063
20180728162432-15315-R05-C08	772	349701	452.981	33.350	255	255	115510.045
20180728162432-15316-R05-C08	759	347999	458.497	33.188	255	255	116916.660
20180728162432-15317-R05-C08	729	323808	444.181	30.881	254.997	255	113265.823
20180728162432-15318-R05-C08	717	327748	457.110	31.256	255	255	116563.096
20180728162432-15319-R05-C08	741	326167	440.171	31.106	255	255	112243.704
20180728162432-15320-R05-C08	684	316625	462.902	30.196	255	255	118040.022
20180728162432-15321-R05-C08	714	317463	444.626	30.276	255	255	113379.643
20180728162432-15322-R05-C08	680	307617	452.378	29.337	255	255	115356.375
20180728162432-15323-R05-C08	622	278723	448.108	26.581	255	255	114267.468
20180729125041-975-R05-C08	751	330575	440.180	31.526	255	255	112245.839
20180729125041-976-R05-C08	734	338428	461.074	32.275	255	255	117573.760
20180729125041-977-R05-C08	858	376898	439.275	35.944	255	255	112015.140
20180729125041-978-R05-C08	782	343745	439.572	32.782	255	255	112090.761
20180729125041-979-R05-C08	601	274770	457.188	26.204	255	255	116582.945
20180729125041-980-R05-C08	533	251814	472.447	24.015	255	255	120473.865
20180729125041-981-R05-C08	701	315330	449.829	30.072	255	255	114706.348
20180729125041-982-R05-C08	766	349808	456.668	33.360	255	255	116450.444
20180729125041-983-R05-C08	665	301567	453.484	28.760	255	255	115638.474
20180723104230-4880-R05-C09	45	23276	517.244	2.220	255	255	131897.333
20180723104230-4881-R05-C09	35	18122	517.771	1.728	255	255	132031.714
20180723104230-4882-R05-C09	36	20071	557.528	1.914	255	255	142169.583
20180723104230-4883-R05-C09	31	16160	521.290	1.541	255	255	132929.032
20180723104230-4884-R05-C09	37	20970	566.757	2.000	255	255	144522.973
20180723104230-4885-R05-C09	38	20546	540.684	1.959	255	255	137874.474
20180723104230-4886-R05-C09	50	28408	568.160	2.709	255	255	144880.800
20180723104230-4887-R05-C09	38	20183	531.132	1.925	255	255	135438.553
20180723104230-4888-R05-C09	37	21190	572.703	2.021	255	255	146039.189
20180723162902-12335-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12336-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12337-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12338-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12339-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12340-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12341-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12342-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723162902-12343-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1100-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1101-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1102-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1103-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1104-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1105-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1106-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1107-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724092856-1108-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10880-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10881-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10882-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10883-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10884-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10885-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10886-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10887-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724163050-10888-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1100-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1101-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1102-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1103-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1104-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1105-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1106-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1107-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725090552-1108-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725160029-10880-R05-C09	237	100742	425.072	9.608	255	255	108393.291
20180725160029-10881-R05-C09	159	75899	477.352	7.238	255	255	121724.811
20180725160029-10882-R05-C09	144	61996	430.528	5.912	254.986	255	109781.042
20180725160029-10883-R05-C09	129	55456	429.891	5.289	255	255	109622.326
20180725160029-10884-R05-C09	149	69915	469.228	6.668	255	255	119653.188
20180725160029-10885-R05-C09	191	85198	446.063	8.125	254.991	255	113744.686
20180725160029-10886-R05-C09	248	107776	434.581	10.278	255	255	110818.065
20180725160029-10887-R05-C09	160	70451	440.319	6.719	255	255	112281.281
20180725160029-10888-R05-C09	111	53463	481.649	5.099	255	255	122820.405
20180726090619-1100-R05-C09	368	156314	424.766	14.907	255	255	108315.408
20180726090619-1101-R05-C09	263	117449	446.574	11.201	254.998	255	113875.437
20180726090619-1102-R05-C09	263	101666	386.563	9.696	254.998	255	98572.529
20180726090619-1103-R05-C09	202	82853	410.163	7.901	255	255	104591.658
20180726090619-1104-R05-C09	219	107296	489.936	10.233	255	255	124933.699
20180726090619-1105-R05-C09	274	132092	482.088	12.597	255	255	122932.336
20180726090619-1106-R05-C09	397	173290	436.499	16.526	255	255	111307.179
20180726090619-1107-R05-C09	264	113550	430.114	10.829	255	255	109678.977
20180726090619-1108-R05-C09	165	85779	519.873	8.181	254.996	255	132566.000
20180726100534-7100-R05-C09	376	164309	436.992	15.670	255	255	111432.965
20180726100534-7101-R05-C09	295	138850	470.678	13.242	255	255	120022.881
20180726100534-7102-R05-C09	274	111861	408.252	10.668	255	255	104104.215
20180726100534-7103-R05-C09	229	92832	405.380	8.853	255	255	103371.878
20180726100534-7104-R05-C09	219	108545	495.639	10.352	255	255	126388.014
20180726100534-7105-R05-C09	310	154510	498.419	14.735	255	255	127096.935
20180726100534-7106-R05-C09	449	195404	435.198	18.635	255	255	110975.546
20180726100534-7107-R05-C09	273	125198	458.601	11.940	254.992	255	116941.319
20180726100534-7108-R05-C09	183	92466	505.279	8.818	254.996	255	128844.672
20180726171145-3800-R05-C09	429	198056	461.669	18.888	255	255	117725.594
20180726171145-3801-R05-C09	357	166388	466.073	15.868	254.994	255	118847.143
20180726171145-3802-R05-C09	311	133706	429.923	12.751	255	255	109630.322
20180726171145-3803-R05-C09	259	117791	454.792	11.233	255	255	115971.834
20180726171145-3804-R05-C09	275	131940	479.782	12.583	255	255	122344.364
20180726171145-3805-R05-C09	318	158802	499.377	15.145	255	255	127341.226
20180726171145-3806-R05-C09	466	217994	467.798	20.790	255	255	119288.562
20180726171145-3807-R05-C09	321	148732	463.340	14.184	254.998	255	118150.794
20180726171145-3808-R05-C09	203	97534	480.463	9.302	255	255	122518.079
20180727115004-13580-R05-C09	657	275441	419.240	26.268	255	255	106906.324
20180727115004-13581-R05-C09	390	180641	463.182	17.227	254.997	255	118110.115
20180727115004-13582-R05-C09	396	166364	420.111	15.866	255	255	107128.333
20180727115004-13583-R05-C09	438	189895	433.550	18.110	255	255	110555.308
20180727115004-13584-R05-C09	427	208884	489.190	19.921	255	255	124743.372
20180727115004-13585-R05-C09	502	246128	490.295	23.473	255	255	125025.179
20180727115004-13586-R05-C09	653	279884	428.613	26.692	255	255	109296.202
20180727115004-13587-R05-C09	483	215625	446.429	20.564	254.999	255	113838.758
20180727115004-13588-R05-C09	226	119295	527.854	11.377	254.990	255	134599.381
20180727170446-3800-R05-C09	731	322864	441.674	30.791	255	255	112626.977
20180727170446-3801-R05-C09	528	253207	479.559	24.148	254.999	255	122286.989
20180727170446-3802-R05-C09	547	233388	426.669	22.258	255	255	108800.622
20180727170446-3803-R05-C09	493	217779	441.742	20.769	255	255	112644.310
20180727170446-3804-R05-C09	390	202343	518.828	19.297	255	255	132301.192
20180727170446-3805-R05-C09	458	245376	535.755	23.401	254.998	255	136616.528
20180727170446-3806-R05-C09	633	281932	445.390	26.887	255	255	113574.502
20180727170446-3807-R05-C09	601	264216	439.627	25.198	254.997	255	112104.110
20180727170446-3808-R05-C09	363	185218	510.242	17.664	254.993	255	130111.116
20180728162432-15440-R05-C09	764	341855	447.454	32.602	255	255	114100.818
20180728162432-15441-R05-C09	610	294922	483.479	28.126	255	255	123287.066
20180728162432-15442-R05-C09	702	314237	447.631	29.968	255	255	114145.919
20180728162432-15443-R05-C09	637	285388	448.019	27.217	255	255	114244.804
20180728162432-15444-R05-C09	397	206751	520.783	19.717	254.999	255	132799.118
20180728162432-15445-R05-C09	466	245348	526.498	23.398	255	255	134256.953
20180728162432-15446-R05-C09	598	279834	467.950	26.687	255	255	119327.207
20180728162432-15447-R05-C09	738	331118	448.669	31.578	255	255	114410.691
20180728162432-15448-R05-C09	411	208929	508.343	19.925	255	255	129627.482
20180729125041-1100-R05-C09	5	2515	503.000	0.240	255	255	128265.000
20180729125041-1101-R05-C09	1	147	147.000	0.014	255	255	37485.000
20180729125041-1102-R05-C09	1	148	148.000	0.014	255	255	37740.000
20180729125041-1103-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729125041-1104-R05-C09	8	2842	355.250	0.271	254.922	255	90556.875
20180729125041-1105-R05-C09	4	1392	348.000	0.133	255	255	88740.000
20180729125041-1106-R05-C09	1	877	877.000	0.084	255	255	223635.000
20180729125041-1107-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729125041-1108-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723104230-5055-R05-C10	51	28715	563.039	2.738	255	255	143575.000
20180723104230-5056-R05-C10	40	20913	522.825	1.994	255	255	133320.375
20180723104230-5057-R05-C10	39	21077	540.436	2.010	255	255	137811.154
20180723104230-5058-R05-C10	44	25938	589.500	2.474	255	255	150322.500
20180723104230-5059-R05-C10	45	24411	542.467	2.328	255	255	138329.000
20180723104230-5060-R05-C10	38	20209	531.816	1.927	255	255	135613.026
20180723104230-5061-R05-C10	65	34807	535.492	3.319	255	255	136550.538
20180723104230-5062-R05-C10	34	17495	514.559	1.668	254.991	255	131205.000
20180723104230-5063-R05-C10	36	18228	506.333	1.738	255	255	129115.000
20180723162902-12510-R05-C10	56	30347	541.911	2.894	255	255	138187.232
20180723162902-12511-R05-C10	36	19331	536.972	1.844	255	255	136927.917
20180723162902-12512-R05-C10	44	21427	486.977	2.043	255	255	124179.205
20180723162902-12513-R05-C10	52	24719	475.365	2.357	255	255	121218.173
20180723162902-12514-R05-C10	54	25634	474.704	2.445	255	255	121049.444
20180723162902-12515-R05-C10	40	19619	490.475	1.871	255	255	125071.125
20180723162902-12516-R05-C10	62	33873	546.339	3.230	255	255	139316.371
20180723162902-12517-R05-C10	33	16474	499.212	1.571	255	255	127299.091
20180723162902-12518-R05-C10	35	18345	524.143	1.750	255	255	133656.429
20180724092856-1275-R05-C10	97	46829	482.773	4.466	255	255	123107.165
20180724092856-1276-R05-C10	59	30314	513.797	2.891	255	255	131018.136
20180724092856-1277-R05-C10	71	32254	454.282	3.076	255	255	115841.831
20180724092856-1278-R05-C10	87	42022	483.011	4.008	255	255	123167.931
20180724092856-1279-R05-C10	82	37183	453.451	3.546	255	255	115630.061
20180724092856-1280-R05-C10	73	35266	483.096	3.363	255	255	123189.452
20180724092856-1281-R05-C10	113	57206	506.248	5.456	255	255	129093.186
20180724092856-1282-R05-C10	51	26471	519.039	2.524	255	255	132355.000
20180724092856-1283-R05-C10	52	27077	520.712	2.582	255	255	132781.442
20180724163050-11055-R05-C10	124	59065	476.331	5.633	255	255	121464.315
20180724163050-11056-R05-C10	72	35323	490.597	3.369	255	255	125102.292
20180724163050-11057-R05-C10	91	36575	401.923	3.488	254.987	255	102487.582
20180724163050-11058-R05-C10	108	48670	450.648	4.642	255	255	114915.278
20180724163050-11059-R05-C10	97	44958	463.485	4.288	255	255	118188.557
20180724163050-11060-R05-C10	84	37088	441.524	3.537	255	255	112588.571
20180724163050-11061-R05-C10	134	66151	493.664	6.309	255	255	125884.366
20180724163050-11062-R05-C10	62	30515	492.177	2.910	255	255	125505.242
20180724163050-11063-R05-C10	78	35941	460.782	3.428	255	255	117499.423
20180725090552-1275-R05-C10	184	86135	468.125	8.214	255	255	119371.875
20180725090552-1276-R05-C10	135	64246	475.896	6.127	255	255	121353.556
20180725090552-1277-R05-C10	159	66073	415.553	6.301	255	255	105966.132
20180725090552-1278-R05-C10	185	89056	481.384	8.493	255	255	122752.865
20180725090552-1279-R05-C10	162	69597	429.611	6.637	255	255	109550.833
20180725090552-1280-R05-C10	146	64035	438.596	6.107	255	255	111841.952
20180725090552-1281-R05-C10	228	109191	478.908	10.413	255	255	122121.513
20180725090552-1282-R05-C10	114	48428	424.807	4.618	255	255	108325.789
20180725090552-1283-R05-C10	138	62704	454.377	5.980	255	255	115866.087
20180725160029-11055-R05-C10	241	110768	459.618	10.564	255	255	117202.656
20180725160029-11056-R05-C10	149	70001	469.805	6.676	255	255	119800.369
20180725160029-11057-R05-C10	157	63762	406.127	6.081	254.997	255	103560.860
20180725160029-11058-R05-C10	211	93467	442.972	8.914	255	255	112957.749
20180725160029-11059-R05-C10	195	85461	438.262	8.150	255	255	111756.692
20180725160029-11060-R05-C10	181	79109	437.066	7.544	255	255	111451.906
20180725160029-11061-R05-C10	267	119842	448.846	11.429	255	255	114455.843
20180725160029-11062-R05-C10	131	58209	444.344	5.551	255	255	113307.595
20180725160029-11063-R05-C10	146	65759	450.404	6.271	255	255	114853.048
20180726090619-1275-R05-C10	365	162326	444.729	15.481	255	255	113405.836
20180726090619-1276-R05-C10	219	99658	455.059	9.504	255	255	116040.137
20180726090619-1277-R05-C10	276	120464	436.464	11.488	255	255	111298.261
20180726090619-1278-R05-C10	357	158467	443.885	15.113	255	255	113190.714
20180726090619-1279-R05-C10	285	121806	427.389	11.616	255	255	108984.316
20180726090619-1280-R05-C10	263	117081	445.175	11.166	255	255	113519.601
20180726090619-1281-R05-C10	424	188210	443.892	17.949	255	255	113192.335
20180726090619-1282-R05-C10	213	91679	430.418	8.743	255	255	109756.549
20180726090619-1283-R05-C10	244	111621	457.463	10.645	255	255	116653.094
20180726100534-7275-R05-C10	368	168299	457.334	16.050	254.999	255	116619.538
20180726100534-7276-R05-C10	209	98579	471.670	9.401	254.994	255	120273.373
20180726100534-7277-R05-C10	231	103545	448.247	9.875	255	255	114302.922
20180726100534-7278-R05-C10	378	171252	453.048	16.332	254.999	255	115526.468
20180726100534-7279-R05-C10	363	148790	409.890	14.190	254.998	255	104521.198
20180726100534-7280-R05-C10	281	123096	438.064	11.739	255	255	111706.335
20180726100534-7281-R05-C10	425	192613	453.207	18.369	255	255	115567.800
20180726100534-7282-R05-C10	222	95673	430.959	9.124	255	255	109894.662
20180726100534-7283-R05-C10	211	100186	474.815	9.554	255	255	121077.867
20180726171145-3975-R05-C10	425	202680	476.894	19.329	255	255	121608.000
20180726171145-3976-R05-C10	264	123658	468.402	11.793	255	255	119442.386
