Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180726101901-8928-R04-C11	177	83164	469.853	7.931	255	255	119812.542
20180726101901-8929-R04-C11	188	88592	471.234	8.449	255	255	120164.681
20180726101901-8930-R04-C11	178	82451	463.208	7.863	254.998	255	118116.573
20180726101901-8931-R04-C11	180	89612	497.844	8.546	254.997	255	126948.917
20180726101901-8932-R04-C11	180	84813	471.183	8.088	255	255	120151.750
20180726101901-8933-R04-C11	202	101230	501.139	9.654	255	255	127790.347
20180726172421-5625-R04-C11	239	115367	482.707	11.002	255	255	123090.314
20180726172421-5626-R04-C11	167	81453	487.743	7.768	254.980	255	124371.287
20180726172421-5627-R04-C11	231	122771	531.476	11.708	255	255	135526.429
20180726172421-5628-R04-C11	198	97912	494.505	9.338	255	255	126098.788
20180726172421-5629-R04-C11	197	98990	502.487	9.440	255	255	128134.264
20180726172421-5630-R04-C11	189	99218	524.963	9.462	255	255	133865.556
20180726172421-5631-R04-C11	192	99342	517.406	9.474	255	255	131938.594
20180726172421-5632-R04-C11	211	105918	501.981	10.101	255	255	128005.166
20180726172421-5633-R04-C11	180	91121	506.228	8.690	254.998	255	129086.667
20180727120240-15405-R04-C11	383	173431	452.822	16.540	255	255	115469.726
20180727120240-15406-R04-C11	286	116917	408.801	11.150	255	255	104244.178
20180727120240-15407-R04-C11	362	175921	485.970	16.777	255	255	123922.251
20180727120240-15408-R04-C11	294	142176	483.592	13.559	255	255	123315.918
20180727120240-15409-R04-C11	306	133642	436.739	12.745	254.999	255	111367.500
20180727120240-15410-R04-C11	306	141513	462.461	13.496	255	255	117927.500
20180727120240-15411-R04-C11	283	135762	479.724	12.947	255	255	122329.717
20180727120240-15412-R04-C11	318	143529	451.349	13.688	255	255	115094.009
20180727120240-15413-R04-C11	314	150719	479.997	14.374	255	255	122399.188
20180727171831-5625-R04-C11	409	193278	472.562	18.432	255	255	120503.399
20180727171831-5626-R04-C11	262	117048	446.748	11.163	255	255	113920.763
20180727171831-5627-R04-C11	317	157524	496.921	15.023	255	255	126714.890
20180727171831-5628-R04-C11	334	155362	465.156	14.816	255	255	118614.701
20180727171831-5629-R04-C11	334	147137	440.530	14.032	255	255	112335.135
20180727171831-5630-R04-C11	337	150628	446.967	14.365	255	255	113976.677
20180727171831-5631-R04-C11	294	141690	481.939	13.513	254.998	255	122892.653
20180727171831-5632-R04-C11	286	131792	460.811	12.569	255	255	117506.853
20180727171831-5633-R04-C11	288	137441	477.226	13.107	254.972	255	121688.125
20180728163845-17265-R04-C11	663	288248	434.763	27.489	255	255	110864.615
20180728163845-17266-R04-C11	491	213662	435.157	20.376	255	255	110964.990
20180728163845-17267-R04-C11	548	249565	455.411	23.800	255	255	116129.699
20180728163845-17268-R04-C11	535	241534	451.465	23.034	255	255	115123.682
20180728163845-17269-R04-C11	517	215498	416.824	20.551	255	255	106290.116
20180728163845-17270-R04-C11	563	244464	434.217	23.314	255	255	110725.258
20180728163845-17271-R04-C11	433	206128	476.046	19.658	254.995	255	121390.012
20180728163845-17272-R04-C11	445	208986	469.631	19.930	255	255	119756.022
20180728163845-17273-R04-C11	417	200045	479.724	19.078	255	255	122329.676
20180729130412-2925-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2926-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2927-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2928-R04-C11	1	162	162.000	0.015	255	255	41310.000
20180729130412-2929-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2930-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2931-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2932-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180729130412-2933-R04-C11	0	0	NaN	0.000	NaN	NaN	NaN
20180723105726-5355-R05-C02	52	22667	435.904	2.162	255	255	111155.481
20180723105726-5356-R05-C02	48	20929	436.021	1.996	255	255	111185.312
20180723105726-5357-R05-C02	33	14639	443.606	1.396	255	255	113119.545
20180723105726-5358-R05-C02	50	23746	474.920	2.265	255	255	121104.600
20180723105726-5359-R05-C02	57	24434	428.667	2.330	255	255	109310.000
20180723105726-5360-R05-C02	48	22027	458.896	2.101	255	255	117018.438
20180723105726-5361-R05-C02	32	13593	424.781	1.296	255	255	108319.219
20180723105726-5362-R05-C02	42	19429	462.595	1.853	255	255	117961.786
20180723105726-5363-R05-C02	81	36861	455.074	3.515	255	255	116043.889
20180723164442-075-R05-C02	56	28117	502.089	2.681	255	255	128032.768
20180723164442-076-R05-C02	52	23524	452.385	2.243	255	255	115358.077
20180723164442-077-R05-C02	37	17648	476.973	1.683	255	255	121628.108
20180723164442-078-R05-C02	59	27633	468.356	2.635	255	255	119430.763
20180723164442-079-R05-C02	51	24471	479.824	2.334	255	255	122355.000
20180723164442-080-R05-C02	52	22172	426.385	2.114	255	255	108728.077
20180723164442-081-R05-C02	31	14755	475.968	1.407	255	255	121371.774
20180723164442-082-R05-C02	34	16565	487.206	1.580	255	255	124237.500
20180723164442-083-R05-C02	82	37857	461.671	3.610	255	255	117726.037
20180724110416-5355-R05-C02	61	26907	441.098	2.566	255	255	112480.082
20180724110416-5356-R05-C02	57	22874	401.298	2.181	255	255	102331.053
20180724110416-5357-R05-C02	51	22671	444.529	2.162	255	255	113355.000
20180724110416-5358-R05-C02	65	27441	422.169	2.617	255	255	107653.154
20180724110416-5359-R05-C02	76	32430	426.711	3.093	255	255	108811.184
20180724110416-5360-R05-C02	66	26936	408.121	2.569	255	255	104070.909
20180724110416-5361-R05-C02	54	19950	369.444	1.903	255	255	94208.333
20180724110416-5362-R05-C02	47	18416	391.830	1.756	255	255	99916.596
20180724110416-5363-R05-C02	89	39975	449.157	3.812	255	255	114535.112
20180724164631-11355-R05-C02	62	28052	452.452	2.675	255	255	115375.161
20180724164631-11356-R05-C02	66	26860	406.970	2.562	255	255	103777.273
20180724164631-11357-R05-C02	56	23676	422.786	2.258	255	255	107810.357
20180724164631-11358-R05-C02	76	32968	433.789	3.144	255	255	110616.316
20180724164631-11359-R05-C02	87	38995	448.218	3.719	255	255	114295.690
20180724164631-11360-R05-C02	72	27921	387.792	2.663	255	255	98886.875
20180724164631-11361-R05-C02	49	20988	428.327	2.002	255	255	109223.265
20180724164631-11362-R05-C02	48	20495	426.979	1.955	255	255	108879.688
20180724164631-11363-R05-C02	93	42172	453.462	4.022	255	255	115632.903
20180725091930-1575-R05-C02	66	32465	491.894	3.096	255	255	125432.955
20180725091930-1576-R05-C02	67	28044	418.567	2.674	255	255	106734.627
20180725091930-1577-R05-C02	57	25598	449.088	2.441	255	255	114517.368
20180725091930-1578-R05-C02	73	35262	483.041	3.363	255	255	123175.479
20180725091930-1579-R05-C02	81	38929	480.605	3.713	255	255	122554.259
20180725091930-1580-R05-C02	75	32841	437.880	3.132	255	255	111659.400
20180725091930-1581-R05-C02	54	21692	401.704	2.069	255	255	102434.444
20180725091930-1582-R05-C02	47	21109	449.128	2.013	255	255	114527.553
20180725091930-1583-R05-C02	95	41908	441.137	3.997	255	255	112489.895
20180725161632-11355-R05-C02	79	34948	442.380	3.333	255	255	112806.835
20180725161632-11356-R05-C02	62	27327	440.758	2.606	255	255	112393.306
20180725161632-11357-R05-C02	60	24976	416.267	2.382	255	255	106148.000
20180725161632-11358-R05-C02	84	37556	447.095	3.582	255	255	114009.286
20180725161632-11359-R05-C02	95	41277	434.495	3.936	255	255	110796.158
20180725161632-11360-R05-C02	70	31534	450.486	3.007	255	255	114873.857
20180725161632-11361-R05-C02	52	25407	488.596	2.423	255	255	124592.019
20180725161632-11362-R05-C02	49	23135	472.143	2.206	255	255	120396.429
20180725161632-11363-R05-C02	92	50399	547.815	4.806	255	255	139692.880
20180726091935-1575-R05-C02	67	27569	411.478	2.629	255	255	104926.791
20180726091935-1576-R05-C02	75	32356	431.413	3.086	255	255	110010.400
20180726091935-1577-R05-C02	61	26412	432.984	2.519	255	255	110410.820
20180726091935-1578-R05-C02	84	36357	432.821	3.467	255	255	110369.464
20180726091935-1579-R05-C02	103	45494	441.689	4.339	255	255	112630.777
20180726091935-1580-R05-C02	75	30532	407.093	2.912	255	255	103808.800
20180726091935-1581-R05-C02	51	25580	501.569	2.439	255	255	127900.000
20180726091935-1582-R05-C02	51	24534	481.059	2.340	255	255	122670.000
20180726091935-1583-R05-C02	82	40358	492.171	3.849	255	255	125503.537
20180726101900-7575-R05-C02	33	15578	472.061	1.486	255	255	120375.455
20180726101900-7576-R05-C02	56	26968	481.571	2.572	255	255	122800.714
20180726101900-7577-R05-C02	35	15953	455.800	1.521	255	255	116229.000
20180726101900-7578-R05-C02	50	25030	500.600	2.387	255	255	127653.000
20180726101900-7579-R05-C02	79	37385	473.228	3.565	255	255	120673.101
20180726101900-7580-R05-C02	41	18438	449.707	1.758	255	255	114675.366
20180726101900-7581-R05-C02	41	19213	468.610	1.832	255	255	119495.488
20180726101900-7582-R05-C02	39	18415	472.179	1.756	255	255	120405.769
20180726101900-7583-R05-C02	52	22852	439.462	2.179	255	255	112062.692
20180726172421-4275-R05-C02	31	15487	499.581	1.477	255	255	127393.065
20180726172421-4276-R05-C02	55	23827	433.218	2.272	255	255	110470.636
20180726172421-4277-R05-C02	34	14576	428.706	1.390	255	255	109320.000
20180726172421-4278-R05-C02	44	21033	478.023	2.006	255	255	121895.795
20180726172421-4279-R05-C02	79	36143	457.506	3.447	255	255	116664.114
20180726172421-4280-R05-C02	37	19084	515.784	1.820	255	255	131524.865
20180726172421-4281-R05-C02	49	24518	500.367	2.338	255	255	127593.673
20180726172421-4282-R05-C02	37	17650	477.027	1.683	255	255	121641.892
20180726172421-4283-R05-C02	44	20892	474.818	1.992	255	255	121078.636
20180727120240-14055-R05-C02	35	19055	544.429	1.817	255	255	138829.286
20180727120240-14056-R05-C02	52	25525	490.865	2.434	255	255	125170.673
20180727120240-14057-R05-C02	31	14855	479.194	1.417	255	255	122194.355
20180727120240-14058-R05-C02	40	20525	513.125	1.957	255	255	130846.875
20180727120240-14059-R05-C02	67	35172	524.955	3.354	255	255	133863.582
20180727120240-14060-R05-C02	29	14239	491.000	1.358	255	255	125205.000
20180727120240-14061-R05-C02	48	23595	491.562	2.250	255	255	125348.438
20180727120240-14062-R05-C02	31	12302	396.839	1.173	255	255	101193.871
20180727120240-14063-R05-C02	41	20830	508.049	1.987	255	255	129552.439
20180727171831-4275-R05-C02	37	17536	473.946	1.672	255	255	120856.216
20180727171831-4276-R05-C02	52	25791	495.981	2.460	255	255	126475.096
20180727171831-4277-R05-C02	30	14439	481.300	1.377	255	255	122731.500
20180727171831-4278-R05-C02	42	19462	463.381	1.856	255	255	118162.143
20180727171831-4279-R05-C02	75	35089	467.853	3.346	255	255	119302.600
20180727171831-4280-R05-C02	29	12503	431.138	1.192	255	255	109940.172
20180727171831-4281-R05-C02	39	19300	494.872	1.841	255	255	126192.308
20180727171831-4282-R05-C02	30	14042	468.067	1.339	255	255	119357.000
20180727171831-4283-R05-C02	38	17937	472.026	1.711	255	255	120366.711
20180728163845-15915-R05-C02	33	15952	483.394	1.521	255	255	123265.455
20180728163845-15916-R05-C02	52	24901	478.865	2.375	255	255	122110.673
20180728163845-15917-R05-C02	25	13175	527.000	1.256	255	255	134385.000
20180728163845-15918-R05-C02	30	16383	546.100	1.562	255	255	139255.500
20180728163845-15919-R05-C02	70	36637	523.386	3.494	254.991	255	133459.714
20180728163845-15920-R05-C02	38	14306	376.474	1.364	255	255	96000.789
20180728163845-15921-R05-C02	49	24509	500.184	2.337	255	255	127546.837
20180728163845-15922-R05-C02	31	14339	462.548	1.367	255	255	117949.839
20180728163845-15923-R05-C02	32	16620	519.375	1.585	255	255	132440.625
20180729130412-1575-R05-C02	37	17930	484.595	1.710	255	255	123571.622
20180729130412-1576-R05-C02	44	22274	506.227	2.124	255	255	129087.955
20180729130412-1577-R05-C02	21	9659	459.952	0.921	255	255	117287.857
20180729130412-1578-R05-C02	33	17515	530.758	1.670	255	255	135343.182
20180729130412-1579-R05-C02	82	40834	497.976	3.894	255	255	126983.780
20180729130412-1580-R05-C02	32	15760	492.500	1.503	255	255	125587.500
20180729130412-1581-R05-C02	44	25969	590.205	2.477	255	255	150502.159
20180729130412-1582-R05-C02	39	20011	513.103	1.908	255	255	130841.154
20180729130412-1583-R05-C02	26	12966	498.692	1.237	255	255	127166.538
20180723105726-5480-R05-C03	53	23315	439.906	2.223	255	255	112175.943
20180723105726-5481-R05-C03	67	30270	451.791	2.887	255	255	115206.716
20180723105726-5482-R05-C03	54	24940	461.852	2.378	255	255	117772.222
20180723105726-5483-R05-C03	54	24801	459.278	2.365	255	255	117115.833
20180723105726-5484-R05-C03	56	22173	395.946	2.115	255	255	100966.339
20180723105726-5485-R05-C03	57	24593	431.456	2.345	255	255	110021.316
20180723105726-5486-R05-C03	48	19411	404.396	1.851	255	255	103120.938
20180723105726-5487-R05-C03	46	19731	428.935	1.882	255	255	109378.370
20180723105726-5488-R05-C03	48	19352	403.167	1.846	255	255	102807.500
20180723164442-200-R05-C03	50	26177	523.540	2.496	255	255	133502.700
20180723164442-201-R05-C03	68	35927	528.338	3.426	255	255	134726.250
20180723164442-202-R05-C03	53	28923	545.717	2.758	255	255	139157.830
20180723164442-203-R05-C03	47	23852	507.489	2.275	255	255	129409.787
20180723164442-204-R05-C03	56	29145	520.446	2.779	255	255	132713.839
20180723164442-205-R05-C03	58	26970	465.000	2.572	255	255	118575.000
20180723164442-206-R05-C03	56	23883	426.482	2.278	255	255	108752.946
20180723164442-207-R05-C03	49	21973	448.429	2.096	255	255	114349.286
20180723164442-208-R05-C03	49	24351	496.959	2.322	255	255	126724.592
20180724110416-5480-R05-C03	95	37663	396.453	3.592	255	255	101095.421
20180724110416-5481-R05-C03	108	47807	442.657	4.559	255	255	112877.639
20180724110416-5482-R05-C03	84	37157	442.345	3.544	255	255	112798.036
20180724110416-5483-R05-C03	94	45673	485.883	4.356	255	255	123900.160
20180724110416-5484-R05-C03	89	37263	418.685	3.554	255	255	106764.775
20180724110416-5485-R05-C03	83	35220	424.337	3.359	255	255	108206.024
20180724110416-5486-R05-C03	73	31268	428.329	2.982	255	255	109223.836
20180724110416-5487-R05-C03	80	30477	380.962	2.907	255	255	97145.438
20180724110416-5488-R05-C03	69	31307	453.725	2.986	255	255	115699.783
20180724164631-11480-R05-C03	101	41077	406.703	3.917	254.996	255	103706.733
20180724164631-11481-R05-C03	104	47815	459.760	4.560	255	255	117238.702
20180724164631-11482-R05-C03	87	40760	468.506	3.887	255	255	119468.966
20180724164631-11483-R05-C03	98	47802	487.776	4.559	255	255	124382.755
20180724164631-11484-R05-C03	89	39946	448.831	3.810	255	255	114452.022
20180724164631-11485-R05-C03	88	38637	439.057	3.685	255	255	111959.489
20180724164631-11486-R05-C03	88	37975	431.534	3.622	255	255	110041.193
20180724164631-11487-R05-C03	77	31843	413.545	3.037	255	255	105454.091
20180724164631-11488-R05-C03	84	37735	449.226	3.599	255	255	114552.679
20180725091930-1700-R05-C03	133	61748	464.271	5.889	255	255	118389.023
20180725091930-1701-R05-C03	126	58852	467.079	5.613	255	255	119105.238
20180725091930-1702-R05-C03	106	49224	464.377	4.694	255	255	118416.226
20180725091930-1703-R05-C03	117	57728	493.402	5.505	255	255	125817.436
20180725091930-1704-R05-C03	106	51869	489.330	4.947	255	255	124779.198
20180725091930-1705-R05-C03	99	45922	463.859	4.379	255	255	118283.939
20180725091930-1706-R05-C03	107	46636	435.850	4.448	255	255	111141.869
20180725091930-1707-R05-C03	95	40607	427.442	3.873	255	255	108997.737
20180725091930-1708-R05-C03	98	42637	435.071	4.066	255	255	110943.214
20180725161632-11480-R05-C03	153	69840	456.471	6.660	255	255	116400.000
20180725161632-11481-R05-C03	163	73822	452.896	7.040	255	255	115488.405
20180725161632-11482-R05-C03	135	60994	451.807	5.817	255	255	115210.889
20180725161632-11483-R05-C03	150	69982	466.547	6.674	255	255	118969.400
20180725161632-11484-R05-C03	132	62579	474.083	5.968	255	255	120891.250
20180725161632-11485-R05-C03	116	53932	464.931	5.143	255	255	118557.414
20180725161632-11486-R05-C03	109	50572	463.963	4.823	255	255	118310.642
20180725161632-11487-R05-C03	104	46147	443.721	4.401	255	255	113148.894
20180725161632-11488-R05-C03	118	52637	446.076	5.020	255	255	113749.449
20180726091935-1700-R05-C03	203	88616	436.532	8.451	255	255	111315.665
20180726091935-1701-R05-C03	200	94461	472.305	9.009	255	255	120437.775
20180726091935-1702-R05-C03	153	70291	459.418	6.703	255	255	117151.667
20180726091935-1703-R05-C03	197	90216	457.949	8.604	255	255	116777.056
20180726091935-1704-R05-C03	181	84446	466.552	8.053	255	255	118970.884
20180726091935-1705-R05-C03	138	68955	499.674	6.576	255	255	127416.848
20180726091935-1706-R05-C03	171	72569	424.380	6.921	255	255	108216.930
20180726091935-1707-R05-C03	136	58926	433.279	5.620	255	255	110486.250
20180726091935-1708-R05-C03	149	63863	428.611	6.090	255	255	109295.738
20180726101900-7700-R05-C03	167	76390	457.425	7.285	255	255	116643.413
20180726101900-7701-R05-C03	176	85347	484.926	8.139	255	255	123656.165
20180726101900-7702-R05-C03	151	75330	498.874	7.184	255	255	127212.914
20180726101900-7703-R05-C03	91	44796	492.264	4.272	255	255	125527.253
20180726101900-7704-R05-C03	158	76164	482.051	7.264	255	255	122922.911
20180726101900-7705-R05-C03	151	73014	483.536	6.963	255	255	123301.788
20180726101900-7706-R05-C03	159	70966	446.327	6.768	255	255	113813.396
20180726101900-7707-R05-C03	116	48564	418.655	4.631	255	255	106757.069
20180726101900-7708-R05-C03	144	64798	449.986	6.180	255	255	114746.458
20180726172421-4400-R05-C03	170	84082	494.600	8.019	255	255	126123.000
20180726172421-4401-R05-C03	182	96359	529.445	9.190	255	255	135008.489
20180726172421-4402-R05-C03	152	79359	522.099	7.568	255	255	133135.164
20180726172421-4403-R05-C03	110	53847	489.518	5.135	255	255	124827.136
20180726172421-4404-R05-C03	155	80288	517.987	7.657	255	255	132086.710
20180726172421-4405-R05-C03	153	74816	488.993	7.135	255	255	124693.333
20180726172421-4406-R05-C03	150	75946	506.307	7.243	255	255	129108.200
20180726172421-4407-R05-C03	131	62860	479.847	5.995	255	255	122361.069
20180726172421-4408-R05-C03	139	74704	537.439	7.124	255	255	137046.906
20180727120240-14180-R05-C03	210	99543	474.014	9.493	255	255	120873.643
20180727120240-14181-R05-C03	205	104335	508.951	9.950	255	255	129782.561
20180727120240-14182-R05-C03	188	95123	505.973	9.072	255	255	129023.218
20180727120240-14183-R05-C03	112	61357	547.830	5.851	255	255	139696.741
20180727120240-14184-R05-C03	189	89702	474.614	8.555	255	255	121026.508
20180727120240-14185-R05-C03	200	93728	468.640	8.939	255	255	119503.200
20180727120240-14186-R05-C03	189	89334	472.667	8.520	255	255	120530.000
20180727120240-14187-R05-C03	168	78813	469.125	7.516	255	255	119626.875
20180727120240-14188-R05-C03	167	84380	505.269	8.047	255	255	128843.713
20180727171831-4400-R05-C03	244	110559	453.111	10.544	255	255	115543.217
20180727171831-4401-R05-C03	226	108253	478.996	10.324	255	255	122143.872
20180727171831-4402-R05-C03	198	103430	522.374	9.864	255	255	133205.303
20180727171831-4403-R05-C03	136	65768	483.588	6.272	255	255	123315.000
20180727171831-4404-R05-C03	211	97178	460.559	9.268	255	255	117442.607
20180727171831-4405-R05-C03	215	99711	463.772	9.509	255	255	118261.884
20180727171831-4406-R05-C03	195	89218	457.528	8.508	255	255	116669.692
20180727171831-4407-R05-C03	179	80314	448.682	7.659	255	255	114413.799
20180727171831-4408-R05-C03	172	83029	482.727	7.918	255	255	123095.320
20180728163845-16040-R05-C03	276	133232	482.725	12.706	255	255	123094.783
20180728163845-16041-R05-C03	305	148986	488.479	14.208	255	255	124562.066
20180728163845-16042-R05-C03	255	124943	489.973	11.915	255	255	124943.000
20180728163845-16043-R05-C03	192	92999	484.370	8.869	255	255	123514.297
20180728163845-16044-R05-C03	258	118962	461.093	11.345	255	255	117578.721
20180728163845-16045-R05-C03	290	131583	453.734	12.549	255	255	115702.293
20180728163845-16046-R05-C03	281	131167	466.786	12.509	255	255	119030.552
20180728163845-16047-R05-C03	243	109859	452.095	10.477	255	255	115284.136
20180728163845-16048-R05-C03	240	115072	479.467	10.974	255	255	122264.000
20180729130412-1700-R05-C03	327	149506	457.205	14.258	255	255	116587.248
20180729130412-1701-R05-C03	390	186395	477.936	17.776	255	255	121873.654
20180729130412-1702-R05-C03	328	158235	482.424	15.090	255	255	123018.064
20180729130412-1703-R05-C03	262	120412	459.588	11.483	255	255	117194.885
20180729130412-1704-R05-C03	341	161880	474.721	15.438	255	255	121053.959
20180729130412-1705-R05-C03	330	156627	474.627	14.937	255	255	121029.955
20180729130412-1706-R05-C03	338	159693	472.464	15.230	255	255	120478.447
20180729130412-1707-R05-C03	315	147172	467.213	14.035	255	255	119139.238
20180729130412-1708-R05-C03	294	141985	482.942	13.541	255	255	123150.255
20180723105726-5655-R05-C04	53	23219	438.094	2.214	255	255	111714.057
20180723105726-5656-R05-C04	73	31107	426.123	2.967	255	255	108661.438
20180723105726-5657-R05-C04	67	33928	506.388	3.236	255	255	129128.955
20180723105726-5658-R05-C04	73	38702	530.164	3.691	255	255	135191.918
20180723105726-5659-R05-C04	40	21050	526.250	2.007	255	255	134193.750
20180723105726-5660-R05-C04	73	39344	538.959	3.752	255	255	137434.521
20180723105726-5661-R05-C04	31	15642	504.581	1.492	255	255	128668.065
20180723105726-5662-R05-C04	73	34932	478.521	3.331	255	255	122022.740
20180723105726-5663-R05-C04	62	28624	461.677	2.730	255	255	117727.742
20180723164442-375-R05-C04	56	27134	484.536	2.588	255	255	123556.607
20180723164442-376-R05-C04	76	37133	488.592	3.541	255	255	124590.987
20180723164442-377-R05-C04	72	36835	511.597	3.513	255	255	130457.292
20180723164442-378-R05-C04	75	40894	545.253	3.900	255	255	139039.600
20180723164442-379-R05-C04	45	23490	522.000	2.240	255	255	133110.000
20180723164442-380-R05-C04	67	37445	558.881	3.571	255	255	142514.552
20180723164442-381-R05-C04	26	13270	510.385	1.266	255	255	130148.077
20180723164442-382-R05-C04	60	29864	497.733	2.848	255	255	126922.000
20180723164442-383-R05-C04	55	28626	520.473	2.730	255	255	132720.545
20180724110416-5655-R05-C04	102	43514	426.608	4.150	255	255	108785.000
20180724110416-5656-R05-C04	115	48192	419.061	4.596	255	255	106860.522
20180724110416-5657-R05-C04	126	54585	433.214	5.206	255	255	110469.643
20180724110416-5658-R05-C04	133	62660	471.128	5.976	255	255	120137.594
20180724110416-5659-R05-C04	84	39083	465.274	3.727	255	255	118644.821
20180724110416-5660-R05-C04	116	52554	453.052	5.012	255	255	115528.190
20180724110416-5661-R05-C04	40	20170	504.250	1.924	255	255	128583.750
20180724110416-5662-R05-C04	106	48986	462.132	4.672	255	255	117843.679
20180724110416-5663-R05-C04	105	45017	428.733	4.293	255	255	109327.000
20180724164631-11655-R05-C04	112	52091	465.098	4.968	255	255	118600.045
20180724164631-11656-R05-C04	116	58628	505.414	5.591	255	255	128880.517
20180724164631-11657-R05-C04	99	50178	506.848	4.785	255	255	129246.364
20180724164631-11658-R05-C04	134	71773	535.619	6.845	255	255	136582.948
20180724164631-11659-R05-C04	73	41206	564.466	3.930	255	255	143938.767
20180724164631-11660-R05-C04	93	48430	520.753	4.619	255	255	132791.935
20180724164631-11661-R05-C04	33	17287	523.848	1.649	255	255	133581.364
20180724164631-11662-R05-C04	100	46572	465.720	4.441	255	255	118758.600
20180724164631-11663-R05-C04	97	47520	489.897	4.532	255	255	124923.711
20180725091930-1875-R05-C04	166	76294	459.602	7.276	255	255	117198.614
20180725091930-1876-R05-C04	189	84709	448.196	8.078	255	255	114289.921
20180725091930-1877-R05-C04	185	80136	433.168	7.642	255	255	110457.730
20180725091930-1878-R05-C04	208	103322	496.740	9.854	255	255	126668.798
20180725091930-1879-R05-C04	127	62089	488.890	5.921	255	255	124666.890
20180725091930-1880-R05-C04	139	64959	467.331	6.195	255	255	119169.388
20180725091930-1881-R05-C04	85	42467	499.612	4.050	255	255	127401.000
20180725091930-1882-R05-C04	175	82804	473.166	7.897	255	255	120657.257
20180725091930-1883-R05-C04	147	66414	451.796	6.334	255	255	115207.959
20180725161632-11655-R05-C04	201	93456	464.955	8.913	255	255	118563.582
20180725161632-11656-R05-C04	213	94317	442.803	8.995	255	255	112914.718
20180725161632-11657-R05-C04	199	90238	453.457	8.606	255	255	115631.608
20180725161632-11658-R05-C04	237	120937	510.283	11.533	255	255	130122.089
20180725161632-11659-R05-C04	140	71380	509.857	6.807	255	255	130013.571
20180725161632-11660-R05-C04	170	78012	458.894	7.440	255	255	117018.000
20180725161632-11661-R05-C04	86	45293	526.663	4.319	255	255	134299.012
20180725161632-11662-R05-C04	176	89141	506.483	8.501	255	255	129153.153
20180725161632-11663-R05-C04	161	76557	475.509	7.301	255	255	121254.876
20180726091935-1875-R05-C04	276	123409	447.134	11.769	254.996	255	114017.337
20180726091935-1876-R05-C04	264	119818	453.856	11.427	255	255	115733.295
20180726091935-1877-R05-C04	249	115282	462.980	10.994	255	255	118059.880
20180726091935-1878-R05-C04	333	168645	506.441	16.083	255	255	129142.568
20180726091935-1879-R05-C04	166	83348	502.096	7.949	255	255	128034.578
20180726091935-1880-R05-C04	181	91967	508.105	8.771	255	255	129566.768
20180726091935-1881-R05-C04	118	52701	446.619	5.026	255	255	113887.754
20180726091935-1882-R05-C04	248	117257	472.810	11.182	255	255	120566.673
20180726091935-1883-R05-C04	236	110838	469.653	10.570	255	255	119761.398
20180726101900-7875-R05-C04	246	118143	480.256	11.267	255	255	122465.305
20180726101900-7876-R05-C04	267	130482	488.697	12.444	255	255	124617.640
20180726101900-7877-R05-C04	245	117405	479.204	11.197	255	255	122197.041
20180726101900-7878-R05-C04	296	160461	542.098	15.303	255	255	138234.983
20180726101900-7879-R05-C04	140	74466	531.900	7.102	255	255	135634.500
20180726101900-7880-R05-C04	149	80917	543.067	7.717	255	255	138482.114
20180726101900-7881-R05-C04	85	41304	485.929	3.939	255	255	123912.000
20180726101900-7882-R05-C04	259	122607	473.386	11.693	255	255	120713.456
20180726101900-7883-R05-C04	202	98964	489.921	9.438	255	255	124929.802
20180726172421-4575-R05-C04	304	150762	495.928	14.378	255	255	126461.546
20180726172421-4576-R05-C04	305	144981	475.348	13.826	255	255	121213.623
20180726172421-4577-R05-C04	294	144624	491.918	13.792	255	255	125439.184
20180726172421-4578-R05-C04	342	177030	517.632	16.883	255	255	131996.053
20180726172421-4579-R05-C04	215	116385	541.326	11.099	255	255	138038.023
20180726172421-4580-R05-C04	169	90902	537.882	8.669	255	255	137159.822
20180726172421-4581-R05-C04	101	51201	506.941	4.883	255	255	129269.851
20180726172421-4582-R05-C04	266	133261	500.981	12.709	255	255	127750.207
20180726172421-4583-R05-C04	242	127178	525.529	12.129	254.998	255	134008.822
20180727120240-14355-R05-C04	398	191141	480.254	18.229	255	255	122464.711
20180727120240-14356-R05-C04	431	197575	458.411	18.842	255	255	116894.722
20180727120240-14357-R05-C04	363	166831	459.590	15.910	254.998	255	117194.628
20180727120240-14358-R05-C04	444	222228	500.514	21.193	255	255	127630.946
20180727120240-14359-R05-C04	274	148805	543.084	14.191	255	255	138486.405
20180727120240-14360-R05-C04	258	130245	504.826	12.421	254.998	255	128729.535
20180727120240-14361-R05-C04	157	70736	450.548	6.746	255	255	114889.682
20180727120240-14362-R05-C04	348	169282	486.443	16.144	255	255	124042.845
20180727120240-14363-R05-C04	351	170198	484.895	16.231	255	255	123648.120
20180727171831-4575-R05-C04	446	210900	472.870	20.113	255	255	120581.839
20180727171831-4576-R05-C04	448	209509	467.654	19.980	255	255	119251.775
