Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180726175235-8003-R05-C07	208	99176	476.808	9.458	255	255	121585.962
20180726175235-8004-R05-C07	193	94528	489.782	9.015	255	255	124894.508
20180726175235-8005-R05-C07	148	72689	491.142	6.932	255	255	125241.182
20180726175235-8006-R05-C07	224	111090	495.938	10.594	255	255	126464.062
20180726175235-8007-R05-C07	259	129310	499.266	12.332	255	255	127312.934
20180726175235-8008-R05-C07	283	136445	482.138	13.012	255	255	122945.141
20180727122826-17780-R05-C07	323	153687	475.811	14.657	255	255	121331.842
20180727122826-17781-R05-C07	364	162052	445.198	15.454	255	255	113525.440
20180727122826-17782-R05-C07	255	115661	453.573	11.030	255	255	115661.000
20180727122826-17783-R05-C07	347	159445	459.496	15.206	254.997	255	117170.663
20180727122826-17784-R05-C07	351	159057	453.154	15.169	255	255	115554.231
20180727122826-17785-R05-C07	245	110425	450.714	10.531	254.997	255	114931.102
20180727122826-17786-R05-C07	346	158280	457.457	15.095	255	255	116651.445
20180727122826-17787-R05-C07	390	178754	458.344	17.047	255	255	116877.615
20180727122826-17788-R05-C07	457	207890	454.902	19.826	255	255	115999.891
20180727174754-2300-R05-C07	356	171908	482.888	16.394	255	255	123136.348
20180727174754-2301-R05-C07	393	182144	463.471	17.371	254.998	255	118184.389
20180727174754-2302-R05-C07	302	140083	463.851	13.359	254.998	255	118281.159
20180727174754-2303-R05-C07	390	182183	467.136	17.374	255	255	119119.654
20180727174754-2304-R05-C07	367	174525	475.545	16.644	255	255	121263.965
20180727174754-2305-R05-C07	283	127612	450.926	12.170	255	255	114986.078
20180727174754-2306-R05-C07	389	184695	474.794	17.614	255	255	121072.558
20180727174754-2307-R05-C07	434	201996	465.429	19.264	255	255	118684.286
20180727174754-2308-R05-C07	501	230679	460.437	21.999	255	255	117411.467
20180728170540-19640-R05-C07	506	240087	474.480	22.896	255	255	120992.460
20180728170540-19641-R05-C07	607	262465	432.397	25.031	255	255	110261.244
20180728170540-19642-R05-C07	535	245412	458.714	23.404	255	255	116972.075
20180728170540-19643-R05-C07	581	256388	441.287	24.451	255	255	112528.296
20180728170540-19644-R05-C07	561	249823	445.317	23.825	255	255	113555.909
20180728170540-19645-R05-C07	471	209636	445.087	19.992	254.996	255	113496.656
20180728170540-19646-R05-C07	582	277403	476.637	26.455	255	255	121542.552
20180728170540-19647-R05-C07	684	305367	446.443	29.122	255	255	113842.961
20180728170540-19648-R05-C07	661	298768	451.994	28.493	254.999	255	115258.071
20180729133105-5300-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5301-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5302-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5303-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5304-R05-C07	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5305-R05-C07	1	160	160.000	0.015	255	255	40800.000
20180729133105-5306-R05-C07	1	188	188.000	0.018	255	255	47940.000
20180729133105-5307-R05-C07	1	815	815.000	0.078	255	255	207825.000
20180729133105-5308-R05-C07	1	718	718.000	0.068	255	255	183090.000
20180723113406-9255-R05-C08	37	15552	420.324	1.483	255	255	107182.703
20180723113406-9256-R05-C08	44	19403	440.977	1.850	255	255	112449.205
20180723113406-9257-R05-C08	56	23675	422.768	2.258	255	255	107805.804
20180723113406-9258-R05-C08	37	16057	433.973	1.531	255	255	110663.108
20180723113406-9259-R05-C08	26	12698	488.385	1.211	255	255	124538.077
20180723113406-9260-R05-C08	34	14421	424.147	1.375	255	255	108157.500
20180723113406-9261-R05-C08	48	20121	419.188	1.919	255	255	106892.812
20180723113406-9262-R05-C08	45	20309	451.311	1.937	255	255	115084.333
20180723113406-9263-R05-C08	40	19601	490.025	1.869	255	255	124956.375
20180723172229-3975-R05-C08	31	16843	543.323	1.606	255	255	138547.258
20180723172229-3976-R05-C08	42	21569	513.548	2.057	255	255	130954.643
20180723172229-3977-R05-C08	55	27657	502.855	2.638	255	255	128227.909
20180723172229-3978-R05-C08	34	19183	564.206	1.829	255	255	143872.500
20180723172229-3979-R05-C08	23	12309	535.174	1.174	255	255	136469.348
20180723172229-3980-R05-C08	37	16392	443.027	1.563	255	255	112971.892
20180723172229-3981-R05-C08	37	17518	473.459	1.671	255	255	120732.162
20180723172229-3982-R05-C08	35	18772	536.343	1.790	255	255	136767.429
20180723172229-3983-R05-C08	26	14530	558.846	1.386	255	255	142505.769
20180724113833-9255-R05-C08	69	29037	420.826	2.769	255	255	107310.652
20180724113833-9256-R05-C08	87	40724	468.092	3.884	255	255	119363.448
20180724113833-9257-R05-C08	85	39840	468.706	3.799	255	255	119520.000
20180724113833-9258-R05-C08	59	25415	430.763	2.424	255	255	109844.492
20180724113833-9259-R05-C08	46	20171	438.500	1.924	255	255	111817.500
20180724113833-9260-R05-C08	55	24927	453.218	2.377	255	255	115570.636
20180724113833-9261-R05-C08	65	27755	427.000	2.647	255	255	108885.000
20180724113833-9262-R05-C08	77	34332	445.870	3.274	255	255	113696.883
20180724113833-9263-R05-C08	83	39882	480.506	3.803	255	255	122529.036
20180724171552-15255-R05-C08	71	29359	413.507	2.800	255	255	105444.296
20180724171552-15256-R05-C08	93	45488	489.118	4.338	255	255	124725.161
20180724171552-15257-R05-C08	98	46825	477.806	4.466	255	255	121840.561
20180724171552-15258-R05-C08	77	33365	433.312	3.182	255	255	110494.481
20180724171552-15259-R05-C08	57	25658	450.140	2.447	255	255	114785.789
20180724171552-15260-R05-C08	58	27860	480.345	2.657	255	255	122487.931
20180724171552-15261-R05-C08	73	32177	440.781	3.069	255	255	112399.110
20180724171552-15262-R05-C08	93	44437	477.817	4.238	255	255	121843.387
20180724171552-15263-R05-C08	97	45636	470.474	4.352	255	255	119970.928
20180725094541-5475-R05-C08	101	44488	440.475	4.243	255	255	112321.188
20180725094541-5476-R05-C08	138	67882	491.899	6.474	255	255	125434.130
20180725094541-5477-R05-C08	151	65909	436.483	6.286	255	255	111303.278
20180725094541-5478-R05-C08	104	46410	446.250	4.426	255	255	113793.750
20180725094541-5479-R05-C08	74	35297	476.986	3.366	255	255	121631.554
20180725094541-5480-R05-C08	109	47464	435.450	4.527	255	255	111039.633
20180725094541-5481-R05-C08	123	52880	429.919	5.043	255	255	109629.268
20180725094541-5482-R05-C08	119	53632	450.689	5.115	255	255	114925.714
20180725094541-5483-R05-C08	147	66981	455.653	6.388	255	255	116191.531
20180725164220-15255-R05-C08	126	55979	444.278	5.339	255	255	113290.833
20180725164220-15256-R05-C08	177	79331	448.198	7.566	255	255	114290.424
20180725164220-15257-R05-C08	167	79309	474.904	7.563	255	255	121100.569
20180725164220-15258-R05-C08	108	51010	472.315	4.865	255	255	120440.278
20180725164220-15259-R05-C08	86	40097	466.244	3.824	255	255	118892.267
20180725164220-15260-R05-C08	135	57442	425.496	5.478	255	255	108501.556
20180725164220-15261-R05-C08	144	61727	428.660	5.887	255	255	109308.229
20180725164220-15262-R05-C08	141	63106	447.560	6.018	255	255	114127.872
20180725164220-15263-R05-C08	158	74886	473.962	7.142	254.995	255	120858.703
20180726094504-5475-R05-C08	190	85871	451.953	8.189	255	255	115247.921
20180726094504-5476-R05-C08	253	119206	471.170	11.368	255	255	120148.340
20180726094504-5477-R05-C08	227	105355	464.119	10.047	255	255	118350.330
20180726094504-5478-R05-C08	185	80369	434.427	7.665	255	255	110778.892
20180726094504-5479-R05-C08	133	58418	439.233	5.571	255	255	112004.436
20180726094504-5480-R05-C08	186	78035	419.543	7.442	255	255	106983.468
20180726094504-5481-R05-C08	197	87107	442.168	8.307	255	255	112752.716
20180726094504-5482-R05-C08	208	91768	441.192	8.752	255	255	112504.038
20180726094504-5483-R05-C08	246	113834	462.740	10.856	255	255	117998.659
20180726105156-11475-R05-C08	180	83549	464.161	7.968	255	255	118361.083
20180726105156-11476-R05-C08	234	117771	503.295	11.232	255	255	128340.192
20180726105156-11477-R05-C08	235	110958	472.162	10.582	255	255	120401.234
20180726105156-11478-R05-C08	187	82955	443.610	7.911	255	255	113120.455
20180726105156-11479-R05-C08	136	66262	487.221	6.319	255	255	124241.250
20180726105156-11480-R05-C08	197	88251	447.975	8.416	255	255	114233.528
20180726105156-11481-R05-C08	197	87784	445.604	8.372	255	255	113629.036
20180726105156-11482-R05-C08	211	96450	457.109	9.198	255	255	116562.796
20180726105156-11483-R05-C08	253	115029	454.660	10.970	254.996	255	115937.312
20180726175235-8175-R05-C08	202	101713	503.530	9.700	255	255	128400.074
20180726175235-8176-R05-C08	294	145789	495.881	13.904	255	255	126449.643
20180726175235-8177-R05-C08	281	134653	479.192	12.842	255	255	122194.004
20180726175235-8178-R05-C08	205	100240	488.976	9.560	255	255	124688.780
20180726175235-8179-R05-C08	158	81699	517.082	7.791	255	255	131855.981
20180726175235-8180-R05-C08	222	103150	464.640	9.837	255	255	118483.108
20180726175235-8181-R05-C08	233	105483	452.717	10.060	255	255	115442.768
20180726175235-8182-R05-C08	202	94645	468.540	9.026	255	255	119477.599
20180726175235-8183-R05-C08	262	122731	468.439	11.705	254.989	255	119449.008
20180727122826-17955-R05-C08	349	159525	457.092	15.213	255	255	116558.381
20180727122826-17956-R05-C08	476	215902	453.576	20.590	255	255	115661.786
20180727122826-17957-R05-C08	407	179714	441.558	17.139	255	255	112597.224
20180727122826-17958-R05-C08	346	152272	440.092	14.522	255	255	112223.584
20180727122826-17959-R05-C08	256	122907	480.105	11.721	255	255	122426.895
20180727122826-17960-R05-C08	340	150427	442.432	14.346	255	255	112820.250
20180727122826-17961-R05-C08	356	157764	443.157	15.046	255	255	113005.112
20180727122826-17962-R05-C08	339	151806	447.805	14.477	255	255	114190.354
20180727122826-17963-R05-C08	461	204295	443.156	19.483	255	255	113004.826
20180727174754-2475-R05-C08	414	184958	446.758	17.639	255	255	113923.406
20180727174754-2476-R05-C08	540	246607	456.680	23.518	255	255	116453.306
20180727174754-2477-R05-C08	477	211018	442.386	20.124	255	255	112808.365
20180727174754-2478-R05-C08	394	172066	436.716	16.409	254.998	255	111361.865
20180727174754-2479-R05-C08	304	142463	468.628	13.586	255	255	119500.214
20180727174754-2480-R05-C08	374	173645	464.291	16.560	255	255	118394.318
20180727174754-2481-R05-C08	372	166881	448.605	15.915	255	255	114394.234
20180727174754-2482-R05-C08	392	169449	432.268	16.160	255	255	110228.304
20180727174754-2483-R05-C08	514	234840	456.887	22.396	254.999	255	116505.730
20180728170540-19815-R05-C08	594	257225	433.039	24.531	255	255	110424.874
20180728170540-19816-R05-C08	725	319744	441.026	30.493	255	255	112461.683
20180728170540-19817-R05-C08	680	298250	438.603	28.443	255	255	111843.750
20180728170540-19818-R05-C08	576	243091	422.033	23.183	255	255	107618.411
20180728170540-19819-R05-C08	536	240099	447.946	22.898	255	255	114226.203
20180728170540-19820-R05-C08	603	260545	432.081	24.848	255	255	110180.721
20180728170540-19821-R05-C08	583	241567	414.352	23.038	255	255	105659.666
20180728170540-19822-R05-C08	503	215089	427.612	20.512	255	255	109041.143
20180728170540-19823-R05-C08	470	216922	461.536	20.687	254.993	255	117690.638
20180729133105-5475-R05-C08	792	349797	441.663	33.359	254.998	255	112623.712
20180729133105-5476-R05-C08	775	342292	441.667	32.644	255	255	112625.110
20180729133105-5477-R05-C08	843	365866	434.005	34.892	255	255	110671.210
20180729133105-5478-R05-C08	745	304877	409.231	29.075	255	255	104353.872
20180729133105-5479-R05-C08	737	315730	428.399	30.110	255	255	109241.723
20180729133105-5480-R05-C08	728	313032	429.989	29.853	255	255	109647.198
20180729133105-5481-R05-C08	667	272786	408.975	26.015	254.999	255	104288.118
20180729133105-5482-R05-C08	533	237626	445.827	22.662	254.998	255	113685.507
20180729133105-5483-R05-C08	458	217962	475.900	20.786	254.999	255	121353.832
20180723113406-9380-R05-C09	56	23913	427.018	2.281	255	255	108889.554
20180723113406-9381-R05-C09	41	19914	485.707	1.899	255	255	123855.366
20180723113406-9382-R05-C09	36	20439	567.750	1.949	255	255	144776.250
20180723113406-9383-R05-C09	38	16675	438.816	1.590	255	255	111898.026
20180723113406-9384-R05-C09	18	9975	554.167	0.951	255	255	141312.500
20180723113406-9385-R05-C09	45	24254	538.978	2.313	255	255	137439.333
20180723113406-9386-R05-C09	64	32875	513.672	3.135	255	255	130986.328
20180723113406-9387-R05-C09	40	19555	488.875	1.865	255	255	124663.125
20180723113406-9388-R05-C09	23	13382	581.826	1.276	255	255	148365.652
20180723172229-4100-R05-C09	51	26200	513.725	2.499	255	255	131000.000
20180723172229-4101-R05-C09	33	17889	542.091	1.706	255	255	138233.182
20180723172229-4102-R05-C09	29	19373	668.034	1.848	255	255	170348.793
20180723172229-4103-R05-C09	40	19508	487.700	1.860	255	255	124363.500
20180723172229-4104-R05-C09	19	8604	452.842	0.821	255	255	115474.737
20180723172229-4105-R05-C09	39	23334	598.308	2.225	255	255	152568.462
20180723172229-4106-R05-C09	72	36953	513.236	3.524	255	255	130875.208
20180723172229-4107-R05-C09	31	15923	513.645	1.519	255	255	130979.516
20180723172229-4108-R05-C09	19	10915	574.474	1.041	255	255	146490.789
20180724113833-9380-R05-C09	95	45730	481.368	4.361	255	255	122748.947
20180724113833-9381-R05-C09	55	25845	469.909	2.465	255	255	119826.818
20180724113833-9382-R05-C09	62	30541	492.597	2.913	255	255	125612.177
20180724113833-9383-R05-C09	59	25438	431.153	2.426	255	255	109943.898
20180724113833-9384-R05-C09	27	15038	556.963	1.434	255	255	142025.556
20180724113833-9385-R05-C09	65	33828	520.431	3.226	255	255	132709.846
20180724113833-9386-R05-C09	126	60516	480.286	5.771	255	255	122472.857
20180724113833-9387-R05-C09	79	35678	451.620	3.403	255	255	115163.165
20180724113833-9388-R05-C09	47	22890	487.021	2.183	255	255	124190.426
20180724171552-15380-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15381-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15382-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15383-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15384-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15385-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15386-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15387-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180724171552-15388-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5600-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5601-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5602-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5603-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5604-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5605-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5606-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5607-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725094541-5608-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180725164220-15380-R05-C09	191	83481	437.073	7.961	255	255	111453.691
20180725164220-15381-R05-C09	125	54962	439.696	5.242	254.985	255	112120.440
20180725164220-15382-R05-C09	145	68760	474.207	6.557	255	255	120922.759
20180725164220-15383-R05-C09	120	51296	427.467	4.892	255	255	109004.000
20180725164220-15384-R05-C09	67	33919	506.254	3.235	255	255	129094.701
20180725164220-15385-R05-C09	163	74463	456.828	7.101	255	255	116491.196
20180725164220-15386-R05-C09	247	114396	463.142	10.910	255	255	118101.134
20180725164220-15387-R05-C09	119	57291	481.437	5.464	255	255	122766.429
20180725164220-15388-R05-C09	82	40656	495.805	3.877	255	255	126430.244
20180726094504-5600-R05-C09	303	132290	436.601	12.616	255	255	111333.168
20180726094504-5601-R05-C09	185	78524	424.454	7.489	255	255	108235.784
20180726094504-5602-R05-C09	202	99361	491.886	9.476	254.992	255	125429.703
20180726094504-5603-R05-C09	180	80562	447.567	7.683	255	255	114129.500
20180726094504-5604-R05-C09	103	47205	458.301	4.502	255	255	116866.748
20180726094504-5605-R05-C09	189	93751	496.037	8.941	255	255	126489.444
20180726094504-5606-R05-C09	358	168039	469.383	16.025	255	255	119692.584
20180726094504-5607-R05-C09	198	90539	457.268	8.634	255	255	116603.258
20180726094504-5608-R05-C09	99	47488	479.677	4.529	255	255	122317.576
20180726105156-11600-R05-C09	320	141454	442.044	13.490	255	255	112721.156
20180726105156-11601-R05-C09	149	68813	461.832	6.563	255	255	117767.215
20180726105156-11602-R05-C09	169	82182	486.284	7.837	255	255	124002.426
20180726105156-11603-R05-C09	188	84238	448.074	8.034	255	255	114258.989
20180726105156-11604-R05-C09	118	58110	492.458	5.542	254.989	255	125574.534
20180726105156-11605-R05-C09	243	119306	490.971	11.378	255	255	125197.654
20180726105156-11606-R05-C09	389	185359	476.501	17.677	255	255	121507.828
20180726105156-11607-R05-C09	171	80539	470.988	7.681	254.992	255	120099.035
20180726105156-11608-R05-C09	71	32664	460.056	3.115	255	255	117314.366
20180726175235-8300-R05-C09	340	162847	478.962	15.530	255	255	122135.250
20180726175235-8301-R05-C09	234	105736	451.863	10.084	255	255	115225.128
20180726175235-8302-R05-C09	231	112420	486.667	10.721	255	255	124100.000
20180726175235-8303-R05-C09	229	107318	468.638	10.235	255	255	119502.576
20180726175235-8304-R05-C09	132	65800	498.485	6.275	255	255	127113.636
20180726175235-8305-R05-C09	271	135198	498.886	12.893	255	255	127215.830
20180726175235-8306-R05-C09	416	212273	510.272	20.244	255	255	130119.267
20180726175235-8307-R05-C09	209	99353	475.373	9.475	255	255	121220.167
20180726175235-8308-R05-C09	131	61029	465.870	5.820	254.998	255	118794.962
20180727122826-18080-R05-C09	541	235061	434.494	22.417	255	255	110795.850
20180727122826-18081-R05-C09	342	151790	443.830	14.476	254.998	255	113176.009
20180727122826-18082-R05-C09	351	165088	470.336	15.744	255	255	119935.726
20180727122826-18083-R05-C09	352	160025	454.616	15.261	255	255	115927.202
20180727122826-18084-R05-C09	240	115793	482.471	11.043	255	255	123030.062
20180727122826-18085-R05-C09	407	200094	491.631	19.082	255	255	125366.020
20180727122826-18086-R05-C09	614	290874	473.736	27.740	255	255	120802.720
20180727122826-18087-R05-C09	334	156664	469.054	14.941	254.998	255	119607.979
20180727122826-18088-R05-C09	190	83910	441.632	8.002	254.997	255	112613.368
20180727174754-2600-R05-C09	576	250854	435.510	23.923	255	255	111055.156
20180727174754-2601-R05-C09	338	150487	445.228	14.352	254.997	255	113532.337
20180727174754-2602-R05-C09	391	184780	472.583	17.622	255	255	120508.696
20180727174754-2603-R05-C09	398	178700	448.995	17.042	255	255	114493.719
20180727174754-2604-R05-C09	258	123944	480.403	11.820	255	255	122502.791
20180727174754-2605-R05-C09	451	223508	495.583	21.315	255	255	126373.703
20180727174754-2606-R05-C09	649	306361	472.051	29.217	255	255	120372.966
20180727174754-2607-R05-C09	353	156001	441.929	14.877	255	255	112691.941
20180727174754-2608-R05-C09	232	105953	456.694	10.104	255	255	116456.961
20180728170540-19940-R05-C09	741	318300	429.555	30.355	254.999	255	109536.093
20180728170540-19941-R05-C09	483	216378	447.988	20.635	255	255	114236.832
20180728170540-19942-R05-C09	525	249493	475.225	23.794	255	255	121182.314
20180728170540-19943-R05-C09	630	272838	433.076	26.020	255	255	110434.429
20180728170540-19944-R05-C09	376	187327	498.210	17.865	255	255	127043.577
20180728170540-19945-R05-C09	553	279000	504.521	26.608	254.999	255	128652.342
20180728170540-19946-R05-C09	738	350124	474.423	33.390	255	255	120977.805
20180728170540-19947-R05-C09	508	226890	446.634	21.638	255	255	113891.634
20180728170540-19948-R05-C09	282	129408	458.894	12.341	254.999	255	117016.968
20180729133105-5600-R05-C09	2	551	275.500	0.053	255	255	70252.500
20180729133105-5601-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5602-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5603-R05-C09	2	508	254.000	0.048	255	255	64770.000
20180729133105-5604-R05-C09	1	320	320.000	0.031	255	255	81600.000
20180729133105-5605-R05-C09	3	1922	640.667	0.183	255	255	163370.000
20180729133105-5606-R05-C09	1	905	905.000	0.086	255	255	230775.000
20180729133105-5607-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729133105-5608-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723113406-9555-R05-C10	32	16955	529.844	1.617	255	255	135110.156
20180723113406-9556-R05-C10	34	18857	554.618	1.798	255	255	141427.500
20180723113406-9557-R05-C10	27	13615	504.259	1.298	255	255	128586.111
20180723113406-9558-R05-C10	34	19358	569.353	1.846	255	255	145185.000
20180723113406-9559-R05-C10	35	16977	485.057	1.619	255	255	123689.571
20180723113406-9560-R05-C10	34	15310	450.294	1.460	255	255	114825.000
20180723113406-9561-R05-C10	36	16425	456.250	1.566	255	255	116343.750
20180723113406-9562-R05-C10	30	16263	542.100	1.551	255	255	138235.500
20180723113406-9563-R05-C10	19	9638	507.263	0.919	255	255	129352.105
20180723172229-4275-R05-C10	29	14189	489.276	1.353	255	255	124765.345
20180723172229-4276-R05-C10	30	15939	531.300	1.520	255	255	135481.500
20180723172229-4277-R05-C10	30	15930	531.000	1.519	255	255	135405.000
20180723172229-4278-R05-C10	28	17263	616.536	1.646	255	255	157216.607
20180723172229-4279-R05-C10	38	19263	506.921	1.837	255	255	129264.868
20180723172229-4280-R05-C10	31	15157	488.935	1.445	255	255	124678.548
20180723172229-4281-R05-C10	32	15007	468.969	1.431	255	255	119587.031
20180723172229-4282-R05-C10	39	20714	531.128	1.975	255	255	135437.692
20180723172229-4283-R05-C10	24	13582	565.917	1.295	255	255	144308.750
20180724113833-9555-R05-C10	52	23513	452.173	2.242	255	255	115304.135
20180724113833-9556-R05-C10	56	28960	517.143	2.762	255	255	131871.429
20180724113833-9557-R05-C10	54	27690	512.778	2.641	254.960	255	130748.889
20180724113833-9558-R05-C10	59	29743	504.119	2.837	255	255	128550.254
20180724113833-9559-R05-C10	63	32222	511.460	3.073	255	255	130422.381
20180724113833-9560-R05-C10	60	25335	422.250	2.416	255	255	107673.750
20180724113833-9561-R05-C10	79	35166	445.139	3.354	255	255	113510.506
20180724113833-9562-R05-C10	66	31376	475.394	2.992	255	255	121225.455
20180724113833-9563-R05-C10	31	13400	432.258	1.278	255	255	110225.806
20180724171552-15555-R05-C10	61	26977	442.246	2.573	255	255	112772.705
20180724171552-15556-R05-C10	61	31812	521.508	3.034	255	255	132984.590
20180724171552-15557-R05-C10	54	27991	518.352	2.669	255	255	132179.722
20180724171552-15558-R05-C10	88	42403	481.852	4.044	255	255	122872.330
20180724171552-15559-R05-C10	82	40248	490.829	3.838	255	255	125161.463
20180724171552-15560-R05-C10	74	33401	451.365	3.185	255	255	115098.041
20180724171552-15561-R05-C10	90	43262	480.689	4.126	255	255	122575.667
20180724171552-15562-R05-C10	71	30735	432.887	2.931	255	255	110386.268
20180724171552-15563-R05-C10	46	21542	468.304	2.054	255	255	119417.609
20180725094541-5775-R05-C10	94	43723	465.138	4.170	255	255	118610.266
20180725094541-5776-R05-C10	93	47922	515.290	4.570	255	255	131399.032
20180725094541-5777-R05-C10	96	47287	492.573	4.510	255	255	125606.094
20180725094541-5778-R05-C10	122	56814	465.689	5.418	255	255	118750.574
20180725094541-5779-R05-C10	115	58117	505.365	5.542	255	255	128868.130
20180725094541-5780-R05-C10	109	48198	442.183	4.597	255	255	112756.789
20180725094541-5781-R05-C10	133	62835	472.444	5.992	255	255	120473.120
20180725094541-5782-R05-C10	104	47871	460.298	4.565	254.986	255	117373.558
20180725094541-5783-R05-C10	75	34487	459.827	3.289	255	255	117255.800
20180725164220-15555-R05-C10	113	51123	452.416	4.875	255	255	115366.062
20180725164220-15556-R05-C10	118	58543	496.127	5.583	255	255	126512.415
20180725164220-15557-R05-C10	118	58736	497.763	5.602	255	255	126929.492
20180725164220-15558-R05-C10	164	74125	451.982	7.069	255	255	115255.335
20180725164220-15559-R05-C10	139	67477	485.446	6.435	255	255	123788.741
20180725164220-15560-R05-C10	128	56017	437.633	5.342	255	255	111596.367
20180725164220-15561-R05-C10	174	79286	455.667	7.561	255	255	116195.000
20180725164220-15562-R05-C10	140	58196	415.686	5.550	255	255	105999.857
20180725164220-15563-R05-C10	86	37579	436.965	3.584	255	255	111426.105
20180726094504-5775-R05-C10	163	74959	459.871	7.149	255	255	117267.147
20180726094504-5776-R05-C10	172	87041	506.052	8.301	255	255	129043.343
20180726094504-5777-R05-C10	136	64418	473.662	6.143	255	255	120783.750
20180726094504-5778-R05-C10	228	99345	435.724	9.474	255	255	111109.539
20180726094504-5779-R05-C10	187	94162	503.540	8.980	255	255	128402.727
20180726094504-5780-R05-C10	179	79920	446.480	7.622	255	255	113852.514
20180726094504-5781-R05-C10	236	112763	477.809	10.754	255	255	121841.377
20180726094504-5782-R05-C10	178	79596	447.169	7.591	255	255	114027.978
20180726094504-5783-R05-C10	97	45589	469.990	4.348	255	255	119847.371
20180726105156-11775-R05-C10	173	80773	466.896	7.703	255	255	119058.468
20180726105156-11776-R05-C10	179	90869	507.648	8.666	255	255	129450.251
20180726105156-11777-R05-C10	148	73221	494.736	6.983	255	255	126157.804
20180726105156-11778-R05-C10	238	105342	442.613	10.046	254.999	255	112865.357
20180726105156-11779-R05-C10	195	97379	499.379	9.287	255	255	127341.769
20180726105156-11780-R05-C10	190	87560	460.842	8.350	255	255	117514.737
20180726105156-11781-R05-C10	263	117851	448.103	11.239	255	255	114266.179
20180726105156-11782-R05-C10	184	86508	470.152	8.250	255	255	119888.804
20180726105156-11783-R05-C10	98	44743	456.561	4.267	255	255	116423.112
20180726175235-8475-R05-C10	218	107403	492.674	10.243	254.997	255	125629.610
20180726175235-8476-R05-C10	183	94930	518.743	9.053	255	255	132279.508
20180726175235-8477-R05-C10	194	92980	479.278	8.867	255	255	122215.979
20180726175235-8478-R05-C10	295	136132	461.464	12.983	255	255	117673.424
20180726175235-8479-R05-C10	231	117541	508.835	11.210	255	255	129753.052
20180726175235-8480-R05-C10	209	97697	467.450	9.317	255	255	119199.689
20180726175235-8481-R05-C10	307	149841	488.081	14.290	255	255	124460.765
20180726175235-8482-R05-C10	225	107582	478.142	10.260	254.998	255	121925.133
20180726175235-8483-R05-C10	131	59149	451.519	5.641	255	255	115137.366
20180727122826-18255-R05-C10	385	167595	435.312	15.983	255	255	111004.481
20180727122826-18256-R05-C10	344	168394	489.517	16.059	254.995	255	124826.206
20180727122826-18257-R05-C10	299	143627	480.358	13.697	255	255	122491.254
20180727122826-18258-R05-C10	440	197794	449.532	18.863	255	255	114630.614
20180727122826-18259-R05-C10	328	153970	469.421	14.684	255	255	119702.287
20180727122826-18260-R05-C10	354	158211	446.924	15.088	255	255	113965.551
20180727122826-18261-R05-C10	457	202115	442.265	19.275	255	255	112777.516
20180727122826-18262-R05-C10	369	162403	440.117	15.488	254.999	255	112229.024
20180727122826-18263-R05-C10	215	99403	462.340	9.480	254.998	255	117895.395
20180727174754-2775-R05-C10	422	184954	438.280	17.639	255	255	111761.303
20180727174754-2776-R05-C10	332	167116	503.361	15.937	255	255	128357.169
20180727174754-2777-R05-C10	261	123860	474.559	11.812	254.997	255	121011.667
20180727174754-2778-R05-C10	434	204311	470.763	19.485	255	255	120044.482
20180727174754-2779-R05-C10	384	177401	461.982	16.918	255	255	117805.352
20180727174754-2780-R05-C10	382	176881	463.039	16.869	255	255	118075.013
20180727174754-2781-R05-C10	470	216098	459.783	20.609	255	255	117244.660
20180727174754-2782-R05-C10	382	167946	439.649	16.017	255	255	112110.550
